#{"t_start": 1767949727.7909818, "env_id": "CustomHalfCheetah-source-v0"}
r,l,t
6912.858559,1000,6653.70207
7158.824094,1000,6701.371223
7136.143285,1000,6749.227643
7058.075242,1000,6797.030406
7027.435622,1000,6845.139685
7104.591311,1000,6892.919394
7100.630975,1000,6940.720324
7170.769533,1000,6988.775309
7122.676256,1000,7036.636595
6993.796076,1000,7084.665827
7055.718734,1000,7132.46095
7006.583181,1000,7180.375244
7224.142036,1000,7228.305387
7167.46277,1000,7276.213906
7243.60864,1000,7323.991892
7261.742095,1000,7374.105798
7056.654553,1000,7432.737388
7259.026728,1000,7456.179158
7250.944824,1000,7478.546465
7154.817173,1000,7501.869254
7090.137565,1000,7523.833681
7316.113421,1000,7546.074934
7100.117963,1000,7568.366707
7443.274934,1000,7590.046765
7332.739521,1000,7612.084362
7417.408466,1000,7634.875422
7414.393028,1000,7656.637742
7129.665049,1000,7678.371357
7476.372199,1000,7700.364457
7408.856388,1000,7721.867342
7334.346764,1000,7744.145148
7512.281444,1000,7764.964992
7415.20045,1000,7786.247646
7411.656611,1000,7826.730553
7367.706001,1000,7865.529452
7529.226132,1000,7887.572479
7635.116346,1000,7909.411179
7676.568737,1000,7930.716356
7664.26267,1000,7976.30862
7628.921898,1000,8031.970422
7476.970193,1000,8087.729656
7653.763243,1000,8143.275266
7316.732721,1000,8171.499475
7657.304993,1000,8197.202722
7443.89124,1000,8218.708561
7385.735817,1000,8240.389992
7727.112948,1000,8290.691889
7512.138504,1000,8345.90969
7697.477224,1000,8372.504886
7705.859745,1000,8427.196351
7511.093273,1000,8482.902499
7707.409038,1000,8515.030287
7435.959794,1000,8540.110394
7514.847215,1000,8591.38421
