#{"t_start": 1769532595.7699332, "env_id": "CustomHalfCheetah-source-v0"}
r,l,t
972.72537,1000,17.752399
978.330723,1000,44.093936
971.17575,1000,69.944114
1051.008659,1000,91.640201
1068.046536,1000,115.964504
1138.447475,1000,140.726869
1194.89912,1000,168.357107
1235.105187,1000,197.268453
1255.882583,1000,227.731013
1539.241253,1000,257.23331
1515.591597,1000,288.110017
1868.177997,1000,306.847646
1733.770439,1000,322.605004
2232.710823,1000,339.249895
1157.078947,1000,355.934167
2117.676526,1000,374.255794
1292.907922,1000,392.942555
1880.613099,1000,420.480244
2028.28816,1000,451.279556
2116.740173,1000,468.003313
2038.199746,1000,485.707159
1145.512411,1000,501.066059
1174.347201,1000,516.817501
2102.206481,1000,535.528094
2226.639739,1000,551.425489
1924.909122,1000,578.576944
2461.740106,1000,610.790689
2327.491623,1000,643.199656
1920.61122,1000,676.882582
2691.160309,1000,709.817316
2919.35494,1000,740.991751
2316.167044,1000,772.821021
2053.891351,1000,804.333156
1895.480469,1000,832.705899
2513.98508,1000,860.193284
2174.271663,1000,878.647324
2331.590433,1000,894.912699
2716.374671,1000,909.589908
2774.475144,1000,927.814199
2885.025636,1000,944.88608
2460.724758,1000,959.619975
2627.583303,1000,974.145738
2844.55568,1000,988.701221
3190.507684,1000,1003.240578
3106.935728,1000,1017.757962
2874.145742,1000,1032.313665
3183.37731,1000,1046.851647
2911.912061,1000,1061.438559
3244.981398,1000,1075.902183
2699.858918,1000,1090.525095
3246.21667,1000,1105.055411
3667.271921,1000,1119.561186
3379.964032,1000,1134.556929
3349.261433,1000,1149.177652
3907.745864,1000,1163.750531
3256.53043,1000,1178.289393
3537.673475,1000,1195.137036
3737.130462,1000,1211.873303
4187.054481,1000,1229.061247
4323.889697,1000,1245.746065
2343.256312,1000,1262.501983
4509.22863,1000,1278.984855
4326.589394,1000,1295.730022
4200.801654,1000,1312.246884
4429.755333,1000,1328.600409
3730.05837,1000,1345.275957
4113.256927,1000,1361.610158
3204.548501,1000,1378.217015
3814.284405,1000,1394.767766
3796.336467,1000,1411.914006
4096.337067,1000,1428.381571
3931.556628,1000,1445.180321
4291.272991,1000,1461.616116
4451.606505,1000,1478.299832
3976.831269,1000,1497.390675
4131.54694,1000,1514.988755
3999.324886,1000,1540.954766
4428.345797,1000,1568.625615
4412.036176,1000,1598.07344
4452.579955,1000,1623.506499
3595.005168,1000,1649.198768
4738.624546,1000,1675.275556
4611.088986,1000,1701.597327
4436.960822,1000,1721.341936
4052.546176,1000,1737.867012
4397.746174,1000,1758.051804
4468.471343,1000,1774.706561
4542.188062,1000,1791.465158
4616.719957,1000,1808.276255
4588.754611,1000,1828.078428
4607.111443,1000,1844.682153
4738.523294,1000,1862.016591
4761.801847,1000,1878.947828
4399.198415,1000,1895.692506
4783.835806,1000,1915.17002
4214.841903,1000,1935.501253
4783.111819,1000,1954.766542
4311.752203,1000,1971.442647
4859.92403,1000,1989.097699
5056.357373,1000,2008.47818
4116.756847,1000,2028.344465
4718.817234,1000,2046.667892
4394.91357,1000,2064.259489
4789.972515,1000,2083.229952
4760.594233,1000,2103.672414
4787.605875,1000,2120.253727
4593.188889,1000,2137.749684
4808.621931,1000,2156.393085
4512.495486,1000,2175.125354
5072.716094,1000,2193.090124
4876.116557,1000,2211.183801
5170.361616,1000,2228.549145
4752.138928,1000,2245.870506
4886.814852,1000,2262.804901
4602.192793,1000,2282.400017
4512.421811,1000,2300.111342
5139.908965,1000,2318.800282
4954.694309,1000,2337.319961
4930.265323,1000,2354.346171
4940.896822,1000,2371.397501
4860.862069,1000,2389.37958
4809.742647,1000,2406.822364
5042.120159,1000,2423.687681
5043.532761,1000,2443.571774
4470.617138,1000,2464.140967
4389.480425,1000,2482.7591
4914.561128,1000,2500.0149
5139.464828,1000,2520.455255
5241.602409,1000,2539.463255
5438.092204,1000,2558.831857
4254.59807,1000,2578.074741
5349.160248,1000,2596.907238
4971.0574,1000,2615.737675
5368.166592,1000,2634.375763
4941.364939,1000,2673.956254
4712.510563,1000,2718.258152
5184.470076,1000,2762.295444
5393.386775,1000,2805.910502
4845.483018,1000,2850.19423
5324.828356,1000,2894.233486
5345.060362,1000,2938.425616
4998.984665,1000,2982.38182
5286.479964,1000,3026.479567
5500.495839,1000,3069.78296
5805.548773,1000,3113.788431
5155.237397,1000,3158.160107
5361.80406,1000,3202.066522
5155.223178,1000,3246.178059
4697.774059,1000,3290.221381
4879.154823,1000,3335.012461
5169.016273,1000,3379.516987
5141.107697,1000,3423.678539
4922.692547,1000,3468.707739
5399.568548,1000,3513.636436
5085.087129,1000,3558.467948
5103.841075,1000,3602.78739
5057.783164,1000,3645.654876
5388.2537,1000,3691.032339
5740.926991,1000,3736.48814
5597.039171,1000,3781.542032
5165.278543,1000,3826.614056
5939.676977,1000,3872.052766
5371.880839,1000,3917.307005
5313.138988,1000,3963.989898
5361.790228,1000,4007.958855
5357.393078,1000,4038.315552
6060.888149,1000,4054.113987
5697.420492,1000,4069.717847
5449.810925,1000,4086.176225
5883.420025,1000,4102.171515
5674.769879,1000,4139.701544
5572.230385,1000,4185.165357
5463.066859,1000,4221.029945
6554.383922,1000,4264.121493
5730.296567,1000,4307.449037
5149.919539,1000,4350.879139
5657.342128,1000,4394.530018
5534.768573,1000,4438.456187
5370.009115,1000,4482.569289
5617.782465,1000,4526.732483
5256.834226,1000,4571.569473
5609.763995,1000,4616.32786
5436.531159,1000,4660.71238
5614.919017,1000,4703.913246
5508.085268,1000,4747.527953
5855.597752,1000,4791.872327
5663.424171,1000,4836.008031
5554.688568,1000,4880.109871
5122.980812,1000,4926.726726
5615.95614,1000,4971.456581
5168.695164,1000,5015.18148
5163.506968,1000,5059.775687
5336.518958,1000,5104.434873
5148.160496,1000,5148.966813
5106.191156,1000,5192.486753
5789.703943,1000,5236.071179
5798.040291,1000,5257.336092
5671.782271,1000,5273.752765
6396.380884,1000,5307.222713
5710.046736,1000,5351.206398
5872.849329,1000,5395.734235
5291.504765,1000,5440.342814
6032.6914,1000,5494.766014
5883.881934,1000,5511.06932
5448.557677,1000,5526.988009
6277.269232,1000,5541.35531
5600.705401,1000,5556.127663
5936.44622,1000,5570.608832
5589.893235,1000,5585.163889
5780.8545,1000,5599.795218
6295.648279,1000,5614.50333
5845.17683,1000,5629.032797
5714.664731,1000,5643.466253
6350.036279,1000,5657.949405
5920.889949,1000,5672.718933
5715.046857,1000,5687.289796
5774.358417,1000,5702.633171
5865.846945,1000,5717.160895
5907.627873,1000,5731.6487
6258.194622,1000,5746.418632
6261.096612,1000,5761.013624
6376.507321,1000,5775.534774
5502.673042,1000,5792.459925
5880.500185,1000,5807.284761
5740.127443,1000,5821.859363
6005.920966,1000,5836.312749
5757.045619,1000,5850.885776
6192.377633,1000,5865.485657
6261.407292,1000,5880.006234
5268.2643,1000,5894.495447
5685.335816,1000,5909.270811
6178.874638,1000,5923.837275
6446.411183,1000,5938.477675
4999.243575,1000,5952.987235
5844.810393,1000,5967.714107
5351.416473,1000,5982.247192
5746.193672,1000,5996.773222
6249.056732,1000,6011.367063
5900.921849,1000,6026.01244
5617.696373,1000,6040.514367
5667.892421,1000,6055.015761
5778.924148,1000,6069.730155
6134.886045,1000,6084.532254
5707.109004,1000,6099.233629
5595.471071,1000,6113.771984
6347.265115,1000,6128.463465
5451.718023,1000,6143.250192
5857.491194,1000,6157.842374
5829.657119,1000,6172.460588
6356.06179,1000,6187.235931
