#{"t_start": 1769532595.7709453, "env_id": "CustomHalfCheetah-source-v0"}
r,l,t
1086.981339,1000,17.751585
992.700243,1000,44.092683
1074.407327,1000,69.943119
925.730333,1000,91.639014
1094.342461,1000,115.963535
1145.81208,1000,140.726201
1219.79705,1000,168.356198
1250.719206,1000,197.267674
1459.922093,1000,227.730005
1483.997349,1000,257.232363
1357.181113,1000,288.10904
1761.556369,1000,306.846692
1802.882605,1000,322.604086
1939.404557,1000,339.248897
1578.261541,1000,355.933155
2017.937094,1000,374.254852
1806.581403,1000,392.941325
1920.590569,1000,420.479232
1791.340973,1000,451.278645
2056.623027,1000,468.002367
1901.399973,1000,485.706198
2585.63098,1000,501.065116
2000.76688,1000,516.816471
2522.473868,1000,535.527063
1942.021702,1000,551.425
2299.863919,1000,578.57597
1877.642487,1000,610.789722
2349.915105,1000,643.198798
2425.297162,1000,676.881201
2309.436622,1000,709.81669
2183.28593,1000,740.990881
2482.929181,1000,772.820117
2377.093597,1000,804.33239
2492.099902,1000,832.704979
2265.692355,1000,860.192328
2632.225889,1000,878.64638
2627.258112,1000,894.911735
2335.437366,1000,909.588898
2820.761002,1000,927.813187
2705.560098,1000,944.885467
2753.818853,1000,959.618936
2895.388331,1000,974.144882
2927.347691,1000,988.700293
2300.168749,1000,1003.23959
2547.692867,1000,1017.756978
3385.544855,1000,1032.312757
2863.43427,1000,1046.85071
3537.199739,1000,1061.43781
3460.001,1000,1075.901207
3160.7969,1000,1090.52404
3721.902277,1000,1105.054568
1221.603013,1000,1119.560239
3545.180958,1000,1134.555897
3491.232905,1000,1149.176615
3105.386448,1000,1163.74963
3943.876708,1000,1178.288486
3515.045802,1000,1195.136042
3787.646581,1000,1211.87278
3087.539577,1000,1229.060754
3591.490468,1000,1245.745425
3625.849063,1000,1262.50118
3833.581391,1000,1278.983886
2210.559523,1000,1295.729101
3744.939011,1000,1312.24631
4214.751724,1000,1328.599399
4340.561748,1000,1345.274558
3900.646547,1000,1361.609185
4267.395932,1000,1378.215882
4351.045364,1000,1394.766961
3971.896119,1000,1411.913071
1577.450758,1000,1428.380604
4309.499766,1000,1445.179447
4577.628219,1000,1461.615443
4392.859638,1000,1478.298881
4331.958922,1000,1497.389663
4145.898063,1000,1514.988282
4357.273553,1000,1540.953936
4802.182629,1000,1568.624666
4305.24307,1000,1598.072855
4018.619889,1000,1623.505453
1949.977335,1000,1649.198149
4561.936316,1000,1675.274772
4436.839234,1000,1701.596329
4430.033641,1000,1721.34109
4611.678621,1000,1737.866009
4480.279245,1000,1758.051014
5033.59405,1000,1774.705324
4615.409269,1000,1791.464045
4790.932411,1000,1808.275607
4411.66088,1000,1828.077449
4875.591612,1000,1844.680918
4639.961886,1000,1862.01558
4914.647866,1000,1878.946872
4412.987455,1000,1895.691545
4825.943805,1000,1915.16851
4635.430419,1000,1935.500237
4331.781147,1000,1954.765486
4920.338502,1000,1971.441903
4980.747258,1000,1989.096687
4676.064193,1000,2008.47742
4585.188398,1000,2028.34367
5006.848823,1000,2046.666983
4649.360044,1000,2064.258539
4713.832142,1000,2083.228958
4448.924175,1000,2103.671805
4925.275198,1000,2120.252395
4568.724062,1000,2137.748778
4568.521039,1000,2156.392051
5005.981575,1000,2175.124457
4853.829176,1000,2193.089226
5233.565657,1000,2211.182617
4704.85012,1000,2228.54854
4995.953122,1000,2245.869658
5004.214327,1000,2262.803889
4615.581164,1000,2282.39904
4984.077732,1000,2300.11027
4793.826983,1000,2318.800032
4585.946257,1000,2337.318997
5301.571758,1000,2354.345124
5216.954009,1000,2371.396637
4896.729903,1000,2389.378432
4733.962288,1000,2406.821489
5209.950079,1000,2423.68656
4781.571198,1000,2443.570829
4818.865784,1000,2464.140487
4238.228924,1000,2482.75822
5155.498719,1000,2500.013862
5225.278617,1000,2520.454334
4986.047698,1000,2539.462503
4086.745841,1000,2558.83126
4929.503014,1000,2578.073729
5138.148346,1000,2596.906227
4437.823036,1000,2615.736995
4682.013148,1000,2634.374848
4748.367156,1000,2673.955375
5541.051457,1000,2718.257314
5532.417132,1000,2762.294763
5023.372056,1000,2805.909667
4514.226564,1000,2850.19359
5169.417063,1000,2894.232581
5375.16544,1000,2938.42519
5421.866944,1000,2982.381014
4388.009253,1000,3026.478789
5377.206233,1000,3069.78189
5473.483984,1000,3113.787477
5628.058446,1000,3158.159182
5396.270304,1000,3202.065549
5052.840069,1000,3246.177277
4902.974417,1000,3290.2205
5595.018725,1000,3335.011528
5060.971661,1000,3379.515821
4824.123547,1000,3423.678085
5587.827943,1000,3468.706462
4941.469531,1000,3513.63547
5575.315909,1000,3558.467365
6231.295018,1000,3602.786595
5250.96081,1000,3645.653784
5284.761006,1000,3691.031425
5630.283011,1000,3736.487409
5703.973026,1000,3781.541092
5400.992251,1000,3826.613669
5691.170637,1000,3872.051927
5961.124382,1000,3917.306078
5106.000716,1000,3963.989801
5449.336091,1000,4007.957833
5744.374053,1000,4038.31454
5810.100536,1000,4054.11298
5163.936755,1000,4069.71692
5439.768169,1000,4086.175229
5313.12523,1000,4102.170528
5279.226361,1000,4139.700656
6446.406402,1000,4185.164689
5936.727404,1000,4221.028502
6139.424507,1000,4264.12064
5119.685392,1000,4307.448209
5518.702116,1000,4350.87816
5550.992548,1000,4394.529608
