#{"t_start": 1769448946.986471, "env_id": "CustomHopper-source-v0"}
r,l,t
7.448115,18,0.09406
5.545545,14,0.184743
6.932533,13,0.339935
5.447842,17,0.560126
9.928466,20,0.840076
47.891971,42,1.443881
15.645886,17,1.660172
9.473517,13,1.844634
9.095457,15,2.054378
18.064493,19,2.317012
7.147394,30,2.69116
162.820549,75,3.723696
21.19313,47,4.324338
159.742125,87,5.361598
116.602993,65,6.13816
225.855727,116,7.51793
224.758236,102,8.716834
186.394596,87,9.739043
183.688045,81,10.68946
206.188814,92,11.785293
206.567669,90,12.837101
170.19925,78,13.755477
209.556138,93,14.840305
185.944004,75,15.719975
159.966182,79,16.655034
197.893329,82,17.618557
123.253047,65,18.388875
185.580182,83,19.358784
203.900121,90,20.416225
177.458199,85,21.410374
202.744392,88,22.485364
161.388861,83,23.472877
179.755294,85,24.473108
189.457873,83,25.443806
191.049234,82,26.402875
198.36741,91,27.468302
203.292506,90,28.54166
204.974769,89,29.582732
194.557061,83,30.571054
201.785072,88,31.599976
191.859806,83,32.571021
177.915529,79,33.508722
191.625599,84,34.492779
201.236372,86,35.498884
165.612336,82,36.45733
168.636526,82,37.421159
201.563412,86,38.451557
182.767239,83,39.465738
200.127429,90,40.518314
215.262104,96,41.65008
210.601708,92,42.727173
135.698356,70,43.563677
170.598634,79,44.486547
178.564671,86,45.497055
206.401143,90,46.550249
195.227271,85,47.55072
219.219976,99,48.723578
231.031555,100,49.894234
198.624574,91,50.962021
214.310863,100,52.172456
201.80678,88,53.225889
185.269044,83,54.20145
181.637037,91,55.265474
162.598456,79,56.193219
212.893031,95,57.305333
140.963513,69,58.130455
193.614699,86,59.142096
217.440968,97,60.289117
209.710598,91,61.352947
193.87978,87,62.376114
187.297115,84,63.372533
170.02142,82,64.338609
151.044799,73,65.201002
209.570293,92,66.325566
182.562565,84,67.307362
184.781824,88,68.34907
208.08556,94,69.448357
215.573964,94,70.552092
219.113851,102,71.745934
243.676921,121,73.174844
225.618024,111,74.486852
295.591848,126,75.964978
248.908497,120,77.424017
212.002884,103,78.639046
231.405288,114,79.99111
213.846296,105,81.221659
276.404097,154,83.021437
225.766706,113,84.356954
224.268311,109,85.637358
246.327932,120,87.040853
319.572543,180,89.158085
241.575484,129,90.689671
277.596599,145,92.431812
270.17648,138,94.055601
312.388656,155,95.870932
291.91564,142,97.52264
296.753853,142,99.19631
311.684849,141,100.848198
308.548739,144,102.536774
297.42033,145,104.244395
207.390883,109,105.52071
362.202157,175,107.574545
359.141576,176,109.691472
355.398101,182,111.824409
371.831193,173,113.862872
408.729169,198,116.184665
345.355109,152,117.95881
334.628312,155,119.789405
405.554513,200,122.135393
353.804952,167,124.102761
404.306749,219,126.718057
347.423697,159,128.589827
334.920623,148,130.328569
330.786023,151,132.100358
340.925628,161,134.008125
331.071969,140,135.646934
307.592235,130,137.211061
285.747717,120,138.636448
322.382451,129,140.1505
322.061041,135,141.729211
328.468939,151,143.500035
317.404009,126,144.987766
318.331129,124,146.436971
292.194823,120,147.853924
321.695111,129,149.378318
292.958844,118,150.808112
278.821343,118,152.191825
298.471753,119,153.593647
278.245298,111,154.902263
295.794178,124,156.357667
297.710203,121,157.783468
307.150724,131,159.329837
297.241471,127,160.818572
308.782468,128,162.321994
300.705274,128,163.878419
299.447193,126,165.359072
297.171318,125,166.836344
277.59407,122,168.260827
298.038193,129,169.790962
