#{"t_start": 1769448946.986451, "env_id": "CustomHopper-source-v0"}
r,l,t
794.887342,363,460.580994
295.146694,121,462.007429
302.873065,124,463.506669
396.38692,156,465.336532
559.458192,234,468.084621
1011.289426,500,473.95915
422.926935,161,475.852857
383.934537,152,477.681282
312.124563,123,479.123548
575.155739,244,482.005401
791.07951,283,485.325939
307.163282,129,486.857457
1181.214844,500,492.772166
633.260373,242,495.591928
551.386904,222,498.207664
1216.795037,500,504.078555
363.861109,140,505.71363
265.956055,115,507.078008
940.182845,334,511.03938
380.509594,144,512.74019
882.755884,298,516.236564
966.964172,500,522.121624
1170.216536,489,527.884439
1059.196761,500,533.756583
373.622177,203,536.134274
479.956616,183,538.274955
479.219888,193,540.533301
446.407556,170,542.536321
469.842415,174,544.62622
1040.156069,356,548.793431
326.215024,128,550.294763
1345.508252,465,555.809427
595.578539,200,558.167141
462.725146,166,560.107019
307.598085,125,561.61242
281.516009,115,562.978809
1351.869344,437,568.084926
1335.770936,500,573.961824
1462.259854,500,579.864304
354.459222,139,581.490754
741.522758,242,584.322493
365.844828,143,586.00877
302.774041,125,587.53031
286.445168,118,588.910581
333.627849,133,590.477779
925.832373,297,594.017334
1139.748978,500,599.864446
631.176647,219,602.448232
323.911509,128,603.959212
424.659109,154,605.92234
1271.994504,500,611.758884
410.632735,159,613.587349
545.445206,197,615.815192
1229.065611,388,620.088511
409.082529,157,621.826204
1265.005522,500,627.329987
606.000146,203,629.565138
345.409882,131,631.011221
416.586804,159,632.779898
337.876866,132,634.235526
1062.25084,500,639.779282
367.479568,145,641.387692
375.107888,150,643.036044
840.831625,289,646.209487
1120.037574,355,650.108252
305.935576,134,651.58463
376.623775,150,653.23288
316.455499,134,654.709572
644.551013,236,657.312046
856.496766,293,660.543478
449.342468,175,662.486268
372.350454,146,664.087841
307.364054,130,665.521529
909.922904,292,668.737018
388.127378,150,670.387545
456.575,178,672.346498
451.553642,188,674.428664
282.258642,117,675.722821
1314.315534,408,680.210684
542.901524,212,682.55334
379.453591,149,684.19896
226.284476,107,685.376368
392.384434,151,687.034443
1108.926291,351,690.963782
937.403445,297,694.290895
255.794194,118,695.601521
843.562968,319,699.145806
832.28634,290,702.348001
272.613627,113,703.590927
412.246664,155,705.295346
377.025447,135,706.781449
907.620147,332,710.43906
548.659179,188,712.509809
