#{"t_start": 1769448946.986468, "env_id": "CustomHopper-source-v0"}
r,l,t
6.986402,11,0.090364
12.517403,16,0.11855
22.339129,45,0.691423
9.695039,28,1.114894
10.544991,15,1.322578
43.733924,51,2.01397
9.543973,15,2.224565
42.64897,53,2.898975
11.102375,14,3.151694
5.009286,11,3.293231
15.131218,17,3.506955
9.877038,31,3.902739
110.898177,75,4.829362
122.757037,64,5.581608
152.40914,102,6.808276
104.802401,66,7.587803
216.51708,100,8.76296
203.904896,96,9.889448
208.560898,96,11.023538
156.23205,78,11.947204
202.72789,90,13.00064
165.003057,78,13.917635
191.662723,83,14.886874
177.016087,84,15.870769
191.315437,85,16.876068
153.872767,73,17.735495
206.268866,91,18.807393
174.509817,82,19.77088
144.06604,75,20.648834
158.508766,80,21.584287
200.490462,88,22.660336
178.126284,85,23.670282
134.772739,69,24.485144
204.25596,91,25.55022
188.662688,80,26.484201
193.086392,82,27.444258
189.755716,80,28.400898
179.321716,78,29.312602
207.00439,90,30.384743
184.436572,86,31.38805
184.893277,84,32.373998
198.855349,88,33.416639
195.076946,80,34.349959
183.732142,89,35.393701
202.537107,90,36.445501
198.737778,91,37.516056
190.680275,86,38.57688
134.267843,60,39.29093
169.44267,85,40.282597
144.300435,72,41.135379
171.866163,85,42.131477
214.689623,99,43.307088
239.151572,105,44.533091
191.589204,84,45.520656
172.640872,79,46.445741
221.282863,106,47.689944
212.248276,93,48.793443
201.563839,101,49.975717
219.125414,96,51.101848
211.279595,93,52.230702
209.209594,91,53.319451
171.029927,83,54.294284
204.438603,90,55.346944
206.636529,90,56.403585
224.00276,98,57.551385
207.457341,94,58.671156
255.810465,107,59.934079
156.048432,75,60.817421
218.529227,97,61.952071
165.805932,78,62.870707
205.515634,90,63.939132
182.415242,82,64.910644
179.677389,84,65.933467
215.630311,96,67.063265
216.864704,104,68.28653
203.369304,93,69.374795
46.321435,26,69.682516
218.447828,106,70.924142
217.907258,102,72.118458
215.362028,107,73.387869
253.354768,127,74.887226
208.556555,98,76.034461
264.864702,119,77.482635
240.87613,111,78.792444
270.144409,125,80.26974
210.493243,99,81.431793
266.704638,131,82.962613
285.088383,157,84.816351
304.574441,153,86.608623
251.925553,133,88.174217
315.5493,188,90.388186
323.117413,163,92.344921
286.202581,145,94.055601
308.317215,149,95.794652
335.714876,167,97.747796
300.208263,149,99.498895
237.972655,120,100.906605
323.064653,153,102.699971
348.450969,166,104.65403
308.282054,149,106.395104
338.297496,171,108.45562
397.384023,206,110.874299
394.705887,199,113.207331
375.088353,191,115.458832
349.143713,154,117.262284
340.105354,155,119.088242
336.288013,146,120.803876
351.696634,161,122.680938
377.581351,190,124.930445
345.179664,161,126.861935
323.830496,144,128.554438
323.377745,146,130.270165
336.395076,150,132.030685
321.369581,135,133.626631
270.881062,114,134.966741
314.546634,135,136.551152
330.234302,141,138.255124
320.599212,134,139.836192
314.14739,129,141.347266
320.05087,133,142.90515
316.346218,123,144.35596
298.994345,119,145.748861
289.210376,113,147.073096
25.659482,23,147.34058
295.91577,114,148.692244
283.969767,125,150.167517
305.695193,130,151.732894
296.033599,121,153.151855
265.643783,106,154.406674
295.174185,123,155.852331
302.790992,125,157.317039
269.083498,104,158.542442
292.448815,119,159.951764
269.08509,115,161.30132
301.050656,123,162.783464
304.196108,128,164.303531
305.00372,127,165.79624
290.780209,126,167.278117
292.048859,126,168.760973
299.365792,127,170.260969
278.514178,120,171.662156
306.126922,127,173.153303
287.225256,124,174.616794
303.487755,128,176.164679
295.175067,126,177.640151
308.310791,127,179.137924
318.517421,137,180.754475
308.778954,131,182.284194
324.241395,142,183.96143
332.559324,139,185.601968
323.534125,139,187.273772
343.480542,139,188.909482
316.399589,127,190.399813
354.356818,139,192.028938
302.936648,126,193.510027
358.491149,164,195.454364
376.541964,147,197.175697
317.292213,125,198.680924
368.383043,146,200.40638
376.989561,164,202.329756
340.426055,145,204.046862
352.786495,153,205.838277
345.051743,145,207.537407
345.563859,156,209.381341
341.63651,145,211.090875
329.114899,135,212.72453
343.318477,149,214.485986
366.885615,169,216.464239
343.606156,153,218.251243
361.929777,181,220.393357
359.116445,161,222.28339
348.046233,148,224.015544
275.699569,120,225.430115
358.100683,159,227.34318
343.389099,142,229.000299
358.448233,155,230.837354
357.637921,147,232.560585
295.707035,148,234.308992
201.273552,126,235.789442
297.364626,129,237.355365
301.904264,152,239.14335
274.560352,128,240.658759
184.246776,113,241.980317
406.507477,217,244.526802
517.571511,269,247.705397
781.110267,450,252.98738
548.057928,275,256.213477
312.543625,134,257.782208
367.658264,148,259.514759
447.730363,206,261.930795
353.167511,147,263.694013
334.755167,142,265.372659
400.741622,165,267.303808
364.229071,163,269.202807
429.816514,188,271.43826
494.957807,244,274.295506
331.162305,166,276.251403
437.785885,205,278.694126
437.561607,253,281.685022
494.512212,281,285.033209
334.457461,207,287.502789
308.320973,125,289.026285
741.147574,500,294.932335
356.714976,185,297.101208
340.109076,166,299.034546
408.613889,212,301.534924
350.808953,175,303.633073
339.967012,158,305.498305
684.457817,347,309.557657
330.333401,157,311.409621
397.127208,201,313.772736
750.95184,401,318.468539
623.419393,320,322.270413
349.068468,142,323.939127
319.705945,138,325.564933
415.074745,164,327.483974
343.495323,145,329.18198
401.944019,159,331.068817
304.147167,132,332.620334
319.220434,137,334.267386
292.987727,126,335.751892
399.505705,161,337.637566
379.371339,186,339.817607
281.03937,121,341.259365
339.793227,149,343.006996
463.020837,200,345.359933
779.275435,353,349.528954
688.361105,352,353.671998
920.680228,500,359.520756
1009.713246,483,365.202109
409.159094,177,367.274938
333.641512,131,368.84089
523.910801,212,371.335538
132.076745,84,372.313782
396.648481,174,374.35075
564.236765,252,377.314485
161.092127,96,378.431637
149.309958,88,379.459508
663.447775,266,382.628345
337.449386,132,384.18038
751.461604,331,388.061439
283.009489,122,389.492694
796.138552,343,393.535308
579.640937,238,396.372608
310.021469,128,397.872703
300.536341,124,399.328208
550.087108,244,402.207801
328.349327,134,403.783216
402.588686,164,405.71486
541.668623,225,408.405766
344.253718,130,409.927785
706.262478,295,413.39473
386.584288,150,415.150209
406.155576,157,416.998902
265.405384,107,418.266961
332.522478,136,419.85397
355.0913,141,421.566629
297.583038,123,423.008553
408.80563,156,424.847228
305.240839,129,426.368128
355.840217,142,428.032732
283.021509,122,429.467104
426.581361,166,431.416848
538.008492,224,434.047837
361.260022,145,435.803157
564.973856,222,438.421985
357.956849,143,440.093953
335.383496,135,441.693659
846.477503,372,446.115023
362.061405,146,447.832764
326.827657,133,449.384171
713.947263,301,452.970062
525.744014,233,455.720453
134.011434,84,456.711612
747.033683,300,460.214999
413.999952,177,462.309988
375.903403,144,464.048502
755.893886,303,467.608044
294.618667,122,469.032398
843.149132,322,472.822733
287.777064,122,474.251175
466.800072,194,476.583583
996.033722,369,480.923491
748.057868,278,484.189925
644.670405,246,487.091777
571.272312,203,489.469194
488.040631,172,491.487322
1105.938435,455,496.877121
325.779364,133,498.430973
942.994716,315,502.136649
370.215421,138,503.744547
977.335805,500,509.650522
574.306498,249,512.593941
743.856482,318,516.333062
385.310182,150,518.088534
1006.306262,500,523.955237
280.644265,119,525.394752
426.358835,164,527.324114
331.751016,140,528.969371
369.457321,148,530.696175
320.493197,136,532.310444
1220.716383,432,537.368991
1146.719211,500,543.241843
322.460191,131,544.817389
1112.894847,500,550.667809
1181.053825,500,556.600535
748.097129,258,559.618973
577.433448,206,562.097865
283.743423,118,563.478724
589.007198,210,565.928997
1112.521327,366,570.215686
1240.036456,500,576.089957
364.944889,141,577.750626
836.05668,347,581.862231
704.565487,267,584.990494
1344.466588,446,590.273044
429.797301,157,592.129967
734.745215,230,594.867863
966.520752,333,598.771711
301.879708,123,600.20115
275.375869,120,601.615199
614.031667,205,604.041282
340.97365,132,605.715197
275.218263,119,607.258479
841.895525,298,610.674851
417.18603,155,612.390479
410.912274,165,614.281919
375.247608,141,615.891885
1197.436559,500,621.40441
669.86353,249,624.150098
395.879911,148,625.774902
1259.10015,500,631.300544
1358.287139,500,636.812757
443.614006,167,638.692602
1057.902368,379,642.869468
1139.554012,394,647.202909
440.25057,173,649.097792
346.743663,144,650.680702
359.08822,146,652.28976
729.638359,243,654.96577
300.57558,132,656.420601
669.602647,229,658.946212
837.79013,272,661.954703
959.55243,324,665.521512
1006.685078,500,671.028527
544.368269,221,673.468014
452.909213,189,675.55845
1207.52067,393,679.879568
341.849208,137,681.396953
303.507643,127,682.798964
347.213772,144,684.386572
1083.30759,500,689.93465
342.383915,130,691.390652
377.74672,130,692.845767
473.514729,171,694.759744
1533.188755,462,699.882732
299.934389,116,701.16566
1090.855974,359,705.119891
326.41511,125,706.489596
767.254193,276,709.538145
310.672,124,710.901426
986.177301,287,714.110323
951.10331,302,717.472072
377.138529,148,719.095235
1453.694774,500,724.613116
369.341097,149,726.255281
420.686935,162,728.037431
1398.117004,500,733.562426
285.1342,126,734.950988
531.097792,190,737.042346
347.450655,133,738.50905
1201.542088,407,742.993776
1256.524296,500,748.492587
353.269409,143,750.071184
299.62712,129,751.496369
1155.091505,406,755.986114
725.320609,247,758.704597
424.657235,159,760.460078
1344.033327,500,765.956245
404.877515,144,767.550222
316.300088,124,768.923395
1189.876933,376,773.117007
1267.007445,401,777.533373
622.435857,207,779.808703
775.25494,246,782.571848
300.303328,124,783.944625
1085.929046,315,787.421295
1383.828616,444,792.349417
308.770432,128,793.777263
1524.279293,488,799.146668
1366.291033,482,804.451743
1045.892489,310,807.89899
936.365349,285,811.046079
353.397416,127,812.457493
1304.447587,500,817.964737
312.085489,140,819.505661
859.067361,272,822.501243
997.803292,300,825.807717
327.233349,136,827.303548
1321.063448,500,832.86302
734.257508,252,835.644554
358.663056,141,837.203543
620.162195,209,839.5059
432.132566,159,841.256414
356.192246,141,842.821296
1367.118079,459,847.869151
1344.4589,500,853.460483
430.516613,157,855.187549
415.87033,156,856.910815
1423.558929,406,861.391331
1151.741903,325,865.024845
336.580236,137,866.545038
517.601434,183,868.560731
1439.810094,500,874.09629
359.920386,144,875.69372
344.491878,146,877.304244
361.803534,153,878.990729
1716.276891,500,884.579527
581.820689,215,887.337567
1414.433913,500,893.197853
1512.05534,500,899.062831
1515.060351,500,904.963573
1396.742701,500,910.827546
381.694131,148,912.594479
315.299677,126,914.084137
1657.630802,500,919.930057
1383.369558,500,925.864363
372.792306,141,927.536772
337.764789,136,929.132699
887.60321,266,932.273994
382.067104,146,933.985622
532.944639,199,936.308335
316.737906,128,937.81854
1030.684823,335,941.784342
973.582484,302,945.36135
837.332136,279,948.632917
362.58414,145,950.385137
1680.034875,500,956.253289
1379.845889,500,962.132135
374.628541,145,963.847863
270.241308,122,965.275115
1041.704404,332,969.229975
1033.83351,322,972.99523
393.778647,148,974.731307
723.865885,240,977.558705
335.789506,127,979.111423
329.480228,130,980.632194
1474.493041,500,986.49741
310.79279,122,987.919908
448.994934,162,989.823864
1320.333644,500,995.733599
996.449765,312,999.385863
343.093388,143,1001.055224
1688.101049,500,1006.929712
1425.270639,500,1012.839949
291.232798,124,1014.300244
320.842788,134,1015.865456
760.544741,224,1018.499832
1516.037359,500,1024.413726
1469.03299,500,1030.230959
995.263026,322,1033.989823
1465.165223,500,1039.847495
323.135442,136,1041.432883
767.411396,244,1044.352779
437.863067,160,1046.244527
325.180893,136,1047.832917
1558.317287,500,1053.707507
1301.95406,378,1058.137917
1237.46337,500,1064.078317
280.315931,117,1065.456839
439.970979,154,1067.254453
461.945225,161,1069.144674
368.278648,137,1070.775652
999.378395,321,1074.572416
1563.448616,500,1080.440242
354.432296,144,1082.134716
1394.521197,500,1088.005181
318.598676,128,1089.500754
1119.975428,338,1093.517955
438.057268,157,1095.368901
357.605183,141,1097.020578
1491.038432,500,1102.875604
1097.140235,335,1106.863861
430.435742,163,1108.779949
424.719381,156,1110.635432
384.800772,145,1112.349218
358.786897,139,1114.034779
1372.38192,447,1119.278637
1491.46604,500,1125.14411
260.714569,121,1126.561128
478.245036,162,1128.482882
593.362502,192,1130.739892
509.221805,167,1132.750941
281.705015,119,1134.145667
1363.699309,500,1140.026568
602.594254,199,1142.361815
1401.628537,500,1148.223449
394.765619,148,1150.002023
1635.446169,500,1156.13073
300.660145,114,1157.478598
329.972546,124,1158.952619
1509.78627,500,1164.911268
344.458592,131,1166.464569
666.644808,222,1169.074124
271.393558,108,1170.354879
756.617492,236,1173.146976
487.276086,167,1175.114073
367.021044,134,1176.73427
700.499516,269,1179.920663
1657.75045,500,1185.817316
1386.941358,500,1191.800892
1400.000503,500,1197.676689
392.902177,151,1199.442833
362.164298,131,1201.027976
851.153059,281,1204.357985
432.993679,152,1206.238291
235.869949,110,1207.55196
310.939109,135,1209.198865
445.552558,150,1210.975935
1210.339752,348,1215.068856
836.423563,300,1218.647658
1495.167308,500,1224.529779
289.934063,131,1226.077287
1375.068695,500,1231.949283
892.063352,294,1235.459877
346.725021,133,1237.01922
330.838011,139,1238.696841
334.551864,141,1240.3728
299.308711,134,1241.948024
442.139129,167,1243.914862
266.42128,115,1245.309359
832.237825,281,1248.613933
390.476041,148,1250.343601
1036.458516,327,1254.184696
268.946849,121,1255.613658
592.958397,216,1258.167063
921.166134,330,1262.02851
1542.865503,500,1267.966685
267.840603,129,1269.481868
501.930889,174,1271.588526
924.553159,287,1274.969953
652.64787,228,1277.652101
773.119234,219,1280.248071
309.935986,119,1281.646875
1490.548028,443,1286.890009
878.724859,277,1290.160202
363.649509,139,1291.79429
353.805613,139,1293.441001
1675.161177,485,1299.163362
278.205959,126,1300.690904
1087.398771,384,1305.200056
602.62522,218,1307.766377
1091.392644,337,1311.734584
318.938922,136,1313.339542
799.724219,277,1316.59506
368.953592,150,1318.431497
1278.336395,410,1323.275306
357.315584,146,1324.985277
371.12828,150,1326.751195
1750.316273,498,1332.608534
1436.170082,438,1337.797937
1317.602923,500,1343.694899
330.513273,135,1345.284519
789.726935,245,1348.167574
1442.866003,445,1353.481367
379.613513,138,1355.103393
767.532811,249,1358.053819
432.156893,164,1359.978439
297.044753,125,1361.46887
394.103254,149,1363.21465
1507.687283,500,1369.18476
1206.885572,351,1373.367063
748.014902,235,1376.135025
838.217097,266,1379.334058
1612.107438,500,1385.268162
611.971898,218,1387.873192
1384.013347,500,1393.770284
761.193954,245,1396.648211
1366.366346,407,1401.485543
263.055978,115,1402.856013
693.477127,241,1405.686032
297.095766,119,1407.094076
729.149937,244,1409.965181
388.679431,144,1411.657886
275.437975,126,1413.206056
1530.960666,465,1418.687184
307.904157,129,1420.211704
730.034182,269,1423.372718
1387.280787,500,1429.300185
760.816768,263,1432.408506
1389.637281,500,1438.324926
336.879627,136,1439.913423
362.248995,148,1441.711323
398.815381,151,1443.50776
829.477401,269,1446.662277
909.934088,326,1450.558015
378.277888,146,1452.290069
1598.713851,500,1458.208302
1634.991623,500,1464.164495
1213.966134,375,1468.586913
1245.516226,410,1473.447261
952.187625,311,1477.109412
474.316773,168,1479.137115
273.883439,127,1480.645622
340.862798,130,1482.18626
580.200766,194,1484.475092
325.133729,131,1486.059958
1425.548253,500,1492.108961
606.438152,202,1494.489413
1518.177001,500,1500.117307
1442.362297,500,1505.769152
597.625643,219,1508.224755
350.311465,143,1509.826664
345.836037,143,1511.471755
1159.334609,361,1515.529586
300.944006,129,1516.967921
1278.321148,442,1521.890072
1115.319314,354,1525.876179
331.915753,133,1527.361774
330.665113,129,1528.795687
811.174953,272,1531.823153
304.734518,126,1533.218263
1504.613295,500,1538.781328
729.778375,233,1541.413504
342.841329,135,1542.913596
1218.582478,500,1548.477443
623.720617,237,1551.106295
302.543181,120,1552.473455
1434.503767,500,1558.052122
267.843506,112,1559.301595
1274.52068,500,1564.891256
1038.450585,316,1568.450351
372.292016,143,1570.055645
387.558219,152,1571.749037
1119.33392,357,1575.74046
657.987287,209,1578.056688
384.216885,165,1579.925522
309.348352,128,1581.353595
