#{"t_start": 1769601746.36591, "env_id": "CustomHopper-source-v0"}
r,l,t
10.763158,17,0.067877
10.673595,17,0.235585
8.134073,25,0.553627
12.641576,26,1.087034
8.465094,12,1.265143
23.544276,23,1.808182
32.430139,43,2.452759
16.439469,17,2.731146
13.030067,19,3.003834
23.404242,46,3.665658
70.583778,47,4.298314
14.221294,38,4.881731
262.355968,141,7.197727
296.923471,201,9.965995
338.169706,152,12.051595
171.250002,79,13.050283
442.440295,155,15.073861
244.022352,102,16.436669
300.059895,113,17.839997
311.009128,135,19.654805
324.308489,141,21.669312
242.480407,97,22.892965
360.151522,127,24.614799
383.854985,132,26.391995
562.568022,190,28.995011
264.422058,102,30.393573
328.556385,127,32.335469
366.803803,130,34.175895
218.863939,92,36.486352
315.253601,134,38.767555
332.383845,130,40.56081
247.012547,99,42.174973
264.232302,109,43.713598
406.594027,166,45.702754
357.205162,135,47.404185
353.940587,129,48.967352
447.779659,148,50.725166
363.285112,126,52.237307
343.948186,115,53.6078
299.027685,115,54.980777
253.860425,99,56.257738
395.2322,135,57.876975
290.612297,113,59.271239
319.095037,115,60.639563
245.421063,102,61.887735
302.059484,111,63.217039
449.394666,160,65.123078
199.05781,80,66.077425
183.301979,84,67.090696
204.177123,85,68.10311
325.480623,116,69.48507
156.900515,68,70.299034
305.193205,111,71.620623
277.749803,104,72.937535
364.015242,135,74.624694
441.757066,161,76.883277
361.902184,135,78.647833
136.79543,65,79.414394
320.909302,122,80.88883
438.319863,185,83.150649
312.064861,142,84.87784
292.74043,115,86.250843
550.318708,175,88.461525
343.635456,131,90.128038
376.899547,143,91.878614
394.102747,133,93.491893
269.377241,105,94.73668
310.978942,111,96.154474
275.102516,103,97.344653
272.500886,97,98.450115
277.342473,103,99.615261
283.692984,102,100.770158
292.730037,106,102.00891
371.416894,123,103.393266
392.154711,126,104.818654
308.677738,108,106.036854
576.369288,173,107.996838
291.123813,112,109.270388
284.732826,108,110.490091
262.473394,107,111.69763
450.66986,152,113.413557
262.407855,104,114.587148
282.405103,107,115.793267
277.205326,103,116.963631
503.762686,178,119.120722
637.550843,205,121.490751
545.605983,188,123.615939
300.972577,128,125.065168
512.956421,165,126.928674
452.122169,182,128.990228
318.53406,130,130.453546
291.736236,127,131.883584
344.989459,145,133.516977
1001.941839,321,137.136668
569.928053,191,139.419336
338.202128,126,141.176497
417.069915,154,143.224609
696.862946,227,145.785633
652.886279,230,148.376856
340.851481,130,149.848286
271.110129,114,151.197001
522.196337,179,153.233777
393.265211,145,154.90592
695.168291,211,157.284261
372.616979,143,158.890062
314.926859,121,160.256151
503.103027,180,162.314947
590.67863,186,164.437768
324.705798,126,166.239916
357.692174,143,168.044834
644.558221,206,170.391028
1020.924692,292,173.821839
476.075899,161,175.633448
679.252344,250,178.496571
296.564405,118,179.84307
480.036313,176,181.871918
1382.130663,500,187.522141
1163.573856,404,192.085438
1283.948297,500,197.830888
337.943089,131,199.335937
1556.204917,500,204.96602
891.148821,343,208.984387
1086.194964,500,215.039528
326.156014,126,216.733578
689.704651,215,219.218147
266.325241,135,220.763321
160.199689,102,221.938922
310.372947,126,223.362415
302.72345,124,224.758405
196.898957,134,226.266568
1233.361282,500,232.097506
316.367332,127,233.546261
363.771916,135,235.074785
441.010407,181,237.123868
500.518338,170,239.137495
304.869226,121,240.525499
372.716681,135,242.110398
299.845173,138,243.853736
901.18205,330,247.689756
290.025923,118,249.036906
312.758321,125,250.460681
810.911487,299,253.906193
1531.314048,500,259.701524
601.782299,193,261.908682
369.401804,138,263.467508
1537.122575,500,269.211689
505.693934,182,271.346759
614.277899,207,273.701171
819.575811,266,276.695367
425.374856,152,278.409295
561.619203,196,280.616423
1452.082079,500,286.29278
285.147706,114,287.569779
426.753548,150,289.278343
723.278895,230,291.890683
452.150036,153,293.629532
293.198406,113,294.909635
1853.54946,500,300.530499
316.637243,124,302.001655
285.111455,146,303.656278
1237.843547,500,309.293127
280.879176,116,310.601209
337.651844,122,311.977349
824.460581,249,314.783361
390.138229,141,316.368897
339.251257,127,317.791904
1190.266262,391,322.197385
1362.963161,500,327.820434
1406.344159,480,333.262771
835.212065,263,336.219869
273.464329,132,337.703049
882.782789,290,340.975993
388.37971,140,342.614363
1465.294969,406,347.163829
686.879007,211,349.550714
946.55768,305,352.979764
266.957861,110,354.217242
1266.306746,500,359.827053
1381.800306,425,364.646297
315.686601,123,366.026532
345.199207,126,367.438737
882.375373,269,370.463332
423.721355,146,372.097841
536.022018,171,374.025597
1033.691718,302,377.421087
362.263674,137,378.969997
1388.129327,500,384.657913
482.504553,160,386.442979
435.957998,166,388.350111
1332.896487,500,394.014545
1431.678571,500,399.665308
277.616744,112,400.93087
1191.227875,500,406.542841
1395.153255,430,411.532191
935.288102,311,415.019109
1392.549849,415,419.675504
320.346305,123,421.087173
902.014356,355,425.098377
1479.758329,500,430.706895
1432.497495,500,436.320195
456.813242,182,438.40078
273.980029,115,439.705676
659.304161,206,442.022973
379.88008,141,443.607513
272.561223,114,444.885415
1246.927579,357,448.88978
729.052846,226,451.483887
1127.438233,344,455.405454
301.796634,118,456.74068
680.480409,241,459.567847
323.932068,124,460.973687
370.708924,135,462.4891
291.262113,116,463.880249
297.200978,113,465.152569
1273.723983,500,470.772262
