#{"t_start": 1767377047.197074, "env_id": "CustomHopper-source-v0"}
r,l,t
584.479508,195,316.808712
1377.853955,500,319.892858
602.883646,181,321.318166
838.17676,224,322.792682
699.881414,224,324.188385
1471.382611,500,327.298052
1729.12654,500,330.363592
1355.251897,500,333.422651
1837.743939,500,336.497164
792.866849,218,337.823114
1256.670996,406,340.299893
1354.78115,500,343.362208
501.949604,171,344.402339
608.044827,171,345.454027
628.903556,183,346.583393
458.120228,145,347.495623
740.814506,208,348.780583
404.325273,141,349.652412
767.757115,248,351.225076
532.477338,177,352.341872
426.500345,141,353.300272
762.92548,209,354.613135
707.733687,226,356.006528
909.393456,243,357.509277
639.093517,192,358.686073
856.933587,250,360.2179511590.33371,500,363.292767
636.701848,202,364.538709
751.918648,222,365.904499
577.387348,197,367.103782
655.516852,188,368.2558561708.731321,207,369.517799
1459.998835,470,372.4159479590.773518,192,373.5834657385.135198,136,374.4259495786.492179,248,375.93472561046.419893,281,377.65531670689.868128,199,378.879031051337.52835,500,381.960685
649.908344,199,383.193483
641.911449,203,384.431643
938.844738,274,386.13249912824.571777,239,387.6769147310.002175,136,388.51237
1174.412292,308,390.2855351023.227143,276,391.9622811004.079548,273,393.353846
6741.130493,235,394.7260696811.512643,243,396.2322321549.343643,428,398.372297
61495.427524,419,400.526192
1353.669114,500,403.587999
972.61302,303,405.445162
976.778183,255,407.010348
702.480522,200,408.243758
845.767359,262,409.841089
1509.288315,397,412.306751
1354.273842,500,415.38506
805.380049,236,416.838636
1254.328456,500,419.885349
777.437643,227,421.288658
526.28768,173,422.352076
443.637423,152,423.306448
632.498785,189,424.46359
685.750746,213,425.782744
843.287194,231,427.194943
1402.081641,500,430.273739
915.970293,248,431.801
856.957565,244,433.291142
693.298618,213,434.635987
657.529702,195,435.846561
718.130939,201,437.084083
587.48043,189,438.261704
898.706415,246,439.762609
937.067206,254,441.326651
787.556768,233,443.019397
1330.941903,500,446.139401
376.020395,133,447.000169
662.073533,186,448.135839
398.9612,138,449.008171
690.456048,200,450.228183
358.707792,128,451.025218
738.570864,218,452.353835
491.88914,162,453.357729
475.811605,151,454.280142
911.243951,241,455.769437
524.816421,161,456.755207
762.267334,223,458.12552
511.50261,161,459.110323
1202.031798,328,461.12065
1171.305914,500,464.192788
1213.126919,354,466.36642
667.665645,206,467.630968
1006.065242,262,469.237037
1131.427506,277,470.935061
446.512215,150,471.856935
746.757602,208,473.156188
527.142338,163,474.166833
360.264044,131,474.981422
1047.72631,293,476.885718
1787.933837,500,480.178068
803.309237,269,481.865376
