#{"t_start": 1769532944.297313, "env_id": "CustomHopper-source-v0"}
r,l,t
8.634401,17,0.044351
3.234689,13,0.111176
7.138779,15,0.295228
9.235121,18,0.518628
13.017628,23,0.804089
25.176698,31,1.17973
21.909323,27,1.555181
51.919059,47,2.198193
39.253277,43,2.729419
97.384161,65,3.571117
13.718788,42,4.108055
106.860864,136,5.837371
121.830979,86,6.910633
39.596786,42,7.44207
126.361793,99,8.714445
40.541264,42,9.31734
80.863408,50,9.938754
124.077135,92,11.108668
43.804479,42,11.733401
104.334584,73,12.706797
42.306762,43,13.318693
44.104005,44,13.881212
140.524595,91,14.944963
63.24925,38,15.390046
43.463276,44,15.951665
53.535176,50,16.691911
44.554703,44,17.214637
41.322168,43,17.709386
134.539339,74,18.549345
43.797625,45,19.069084
47.746684,45,19.611088
41.339512,43,20.159805
147.539632,76,21.19248
43.407632,43,21.769415
142.322369,73,22.947834
234.614198,102,24.199322
174.628588,103,25.449989
44.124273,44,26.044652
70.461238,57,26.742347
134.015159,88,27.801696
44.63741,44,28.331635
167.32288,84,29.401481
43.520192,43,29.986783
44.178694,44,30.557015
42.514561,43,31.137963
41.832534,42,31.711434
42.542363,42,32.275884
215.949946,95,33.553307
39.941448,42,34.120746
44.624431,43,34.642809
41.663449,43,35.181177
41.086566,43,35.711138
196.087102,83,36.789969
44.428102,43,37.30853
44.741951,41,37.805716
194.650473,97,38.967101
41.518054,42,39.465693
195.326389,86,40.497558
42.731899,43,41.016327
41.313391,42,41.512767
42.171127,41,42.073722
40.322271,42,42.572687
56.856465,51,43.183812
179.588542,92,44.287506
190.085409,104,45.525117
43.311913,43,46.042239
43.425802,43,46.5633
41.615846,43,47.106373
42.440465,42,47.605748
40.16488,42,48.111434
47.37582,48,48.687415
40.033712,45,49.229957
38.417999,43,49.740762
205.842058,87,50.785262
47.492267,46,51.334756
198.239092,110,52.670258
40.760542,43,53.18247
44.43761,43,53.705025
186.802425,106,54.978046
50.54686,46,55.53756
40.323485,42,56.043239
196.737022,103,57.295914
40.993472,43,57.816393
312.807788,156,59.690804
44.986142,45,60.230431
44.940582,44,60.759406
314.686441,158,62.716723
40.9036,42,63.218937
42.300404,43,63.742882
187.208688,101,64.949956
42.546509,44,65.487377
243.923828,116,66.874409
63.051705,55,67.550051
41.124965,43,68.064162
43.115394,42,68.569815
144.920343,85,69.590883
40.874303,42,70.090684
231.168692,121,71.545465
582.408857,500,77.573566
62.850761,56,78.301857
44.94467,44,78.827712
38.86771,42,79.332068
148.965417,71,80.180377
39.620901,42,80.684895
208.039852,115,82.054257
40.757451,43,82.590555
42.128823,42,83.093966
42.4377,43,83.614854
332.055162,149,85.496979
45.719461,43,86.022313
41.521168,42,86.529104
93.73037,61,87.268936
42.749407,43,87.787354
337.872123,178,89.964209
41.456728,42,90.467632
231.076609,130,92.02087
53.560856,48,92.612657
41.376038,43,93.131914
41.334156,45,93.680416
552.779759,500,99.819509
39.9495,42,100.324503
46.350896,45,100.857655
50.292266,45,101.485568
44.536353,43,102.040903
46.953685,44,102.553222
42.908632,44,103.062782
40.860669,42,103.55194
548.962265,500,109.244585
202.050924,105,110.4265
157.34361,66,111.171096
42.542602,42,111.644499
44.874008,43,112.133559
50.826147,49,112.686825
284.987838,183,114.756708
204.767272,122,116.132343
73.746899,63,116.841792
41.899273,43,117.325105
227.882364,133,118.865024
42.060466,44,119.374202
593.319644,500,125.078766
46.726869,45,125.593569
243.726424,142,127.199454
298.995451,178,129.210184
39.074938,43,129.698288
50.227701,54,130.305887
80.494521,110,131.550941
49.664714,49,132.103496
108.046813,75,132.952893
275.873775,157,134.74076
241.453264,124,136.189212
215.430912,132,137.696072
42.641601,42,138.170362
42.704674,42,138.645777
44.35566,42,139.117033
48.073249,47,139.65186
52.524169,47,140.181532
218.297008,114,141.463665
42.308216,43,141.947861
40.212121,43,142.433696
41.065001,43,142.916036
163.900078,66,143.661895
46.049188,47,144.190154
172.507507,80,145.136227
38.540082,43,145.627286
44.338915,43,146.116358
46.567706,45,146.625011
218.922075,119,147.965655
200.565491,104,149.14039
199.441254,116,150.456334
195.370423,100,151.580339
38.048154,43,152.063725
247.422974,131,153.589029
345.092539,163,155.434897
47.000595,44,155.926613
42.081964,42,156.407633
42.840064,42,156.885704
43.845206,42,157.355578
568.734231,500,162.987988
45.025406,44,163.478025
215.801374,115,164.765032
193.125323,105,165.948074
327.256403,152,167.65578
219.732564,93,168.69865
44.932256,42,169.174997
210.239325,104,170.343682
59.342903,53,170.936728
192.862548,106,172.123608
47.184942,44,172.616563
282.604882,105,173.791203
42.641165,41,174.251399
232.172818,107,175.449841
43.917122,43,175.932312
59.90209,50,176.490318
46.159586,43,176.972519
274.766063,116,178.280163
49.675201,46,178.796979
45.117754,43,179.282143
44.545247,42,179.756509
45.174951,43,180.242302
255.015883,135,181.761221
175.550237,81,182.675378
51.547425,74,183.508242
46.296742,43,183.997828
42.038431,43,184.485005
43.101429,42,184.959035
43.900002,42,185.43881
42.74569,42,185.914555
43.672172,42,186.389593
44.34051,43,186.870372
314.686242,161,188.688876
41.204683,44,189.184077
67.430786,93,190.229739
41.908005,45,190.739138
39.771677,44,191.234397
40.005606,44,191.731355
50.586352,53,192.32513
38.723365,43,192.814157
39.983014,43,193.299773
41.220412,44,193.796182
294.917981,191,195.982398
42.938257,42,196.462849
55.067509,50,197.03604
44.123956,43,197.524399
355.924392,182,199.595785
42.895938,42,200.078499
43.713728,43,200.562394
45.28567,43,201.055721
42.750724,42,201.532118
47.909094,45,202.044868
248.006255,118,203.391145
41.673904,43,203.884608
91.858191,57,204.530281
393.04306,219,207.084803
44.507468,43,207.570562
42.612389,42,208.042814
42.8264,42,208.520183
570.682614,500,214.271485
178.354856,102,215.452573
14.088472,15,215.628779
182.107439,83,216.585166
48.494204,43,217.070755
4.189053,11,217.193849
71.389891,52,217.784957
598.293596,500,223.510062
238.724776,128,224.972364
72.21426,54,225.589767
163.848931,87,226.589477
52.459413,46,227.108531
182.97858,94,228.167401
65.122995,55,228.796489
191.403083,90,229.81896
56.072053,52,230.415393
186.710459,103,231.590726
44.414419,43,232.084463
428.276357,276,235.267535
46.797712,46,235.786704
42.799518,44,236.286746
45.775928,43,236.770145
44.266004,45,237.281945
592.57716,500,242.972816
45.510852,47,243.509337
395.972261,231,246.129653
55.47257,53,246.734424
45.028946,45,247.240197
43.717588,42,247.720813
69.473609,56,248.346841
44.61201,43,248.834367
274.929454,131,250.321807
333.966561,213,252.730625
276.716339,129,254.187788
45.531003,47,254.714781
43.281765,42,255.18967
44.835691,43,255.674867
454.130395,266,258.6782
43.174758,42,259.151662
144.124275,85,260.114784
73.232675,62,260.821025
588.805864,500,267.279629
306.96038,156,269.050938
46.093448,45,269.563088
158.974818,94,270.644257
42.849427,42,271.124057
207.328442,105,272.306403
53.707763,49,272.864774
55.187439,48,273.406248
206.572109,113,274.676381
222.04611,106,275.89168
52.634141,45,276.407196
47.572757,45,276.916815
361.390822,177,278.912957
45.095511,42,279.392466
42.501355,42,279.866154
43.021928,42,280.342932
46.72649,44,280.84029
45.71812,43,281.32673
363.837743,198,283.587084
43.356351,42,284.064598
47.20413,45,284.570506
232.85351,118,285.933027
303.305757,169,287.865809
45.555611,42,288.341047
41.265358,43,288.823623
216.190268,125,290.249775
42.353264,42,290.724708
45.503462,43,291.209953
42.123037,45,291.792186
231.399162,169,293.731013
47.719402,44,294.234396
50.50037,44,294.72866
41.944956,44,295.225787
237.020635,132,296.711053
42.876511,42,297.187545
143.967768,85,298.13988
145.200205,84,299.08955
227.383946,138,300.657181
44.951824,43,301.148626
43.06146,42,301.627022
584.926449,500,307.430576
47.687441,43,307.916537
45.387693,43,308.399128
43.602744,42,308.876667
213.915098,103,310.039187
54.537968,50,310.604293
49.037045,46,311.128521
49.882223,46,311.6444
576.17134,500,317.357744
49.331421,47,317.89826
496.391014,372,322.095101
352.95499,207,324.467411
168.156395,92,325.507072
42.36187,42,325.982701
10.402709,15,326.154728
218.245377,105,327.337763
42.59635,42,327.808884
44.781196,43,328.299387
246.713831,131,329.778103
176.429001,80,330.699561
244.724728,125,332.135263
45.085444,43,332.619681
52.567128,52,333.204605
221.248998,110,334.455568
45.682376,43,334.940586
567.411893,500,340.638176
46.027659,43,341.130373
291.165725,187,343.284773
265.729725,159,345.090471
43.067219,41,345.551656
42.857061,42,346.030249
240.831929,121,347.417874
247.982444,142,349.049216
46.938063,43,349.53763
45.240984,42,350.01146
50.312873,50,350.578257
46.596759,43,351.06706
149.466211,83,352.009169
49.549255,46,352.526168
211.597993,101,353.673175
44.593333,44,354.168072
374.971252,270,357.351638
46.77973,45,357.868013
232.901731,111,359.178683
349.440492,150,360.95732
43.257322,43,361.463725
61.780985,54,362.10651
50.980828,47,362.662276
46.877691,44,363.157843
52.797872,46,363.685956
46.208287,44,364.197858
42.592541,42,364.676683
47.071379,44,365.175104
49.004099,44,365.690131
133.226479,77,366.571529
48.336136,44,367.071374
45.360714,43,367.562842
50.027492,46,368.091015
41.748005,42,368.575806
47.692606,43,369.069338
64.365404,53,369.680391
42.682621,43,370.173806
249.696166,137,371.739189
249.842587,146,373.487978
41.86628,42,373.970582
40.967626,42,374.456386
588.307097,500,380.812271
43.524133,42,381.379791
583.533046,500,388.408209
49.348002,44,388.971229
3.944713,14,389.134434
59.539971,51,389.744855
69.409072,51,390.334335
205.87326,116,391.676037
44.267155,43,392.166518
55.627884,50,392.736336
485.025602,310,396.453097
211.687898,118,397.855021
43.722642,44,398.375618
463.239566,343,402.468312
45.761291,43,402.979312
65.71822,55,403.650837
204.425843,110,405.028065
46.360118,42,405.526634
46.557135,44,406.048646
43.148915,42,406.548719
207.521412,113,407.902584
41.80787,42,408.408513
42.061566,42,408.907261
50.981619,46,409.453876
192.223425,94,410.574154
44.211804,43,411.086313
48.215112,45,411.622452
45.722338,43,412.135826
43.636419,42,412.68886
257.275868,127,414.203698
48.523882,45,414.741035
306.051687,149,416.559102
44.548197,42,417.061609
193.589876,100,418.259947
43.249898,42,418.760097
608.544634,500,425.119632
43.088546,42,425.641061
46.367496,44,426.217886
40.968432,42,426.74826
214.100174,115,428.292051
211.110969,99,429.547157
41.924785,42,430.055055
46.952263,49,430.697165
41.287182,42,431.190697
175.986042,87,432.233561
408.9044,234,434.976383
372.540762,169,436.908267
42.46188,43,437.395139
40.892566,42,437.869834
45.010669,43,438.360638
43.179969,44,438.859777
221.637334,116,440.175275
294.546229,136,441.735107
41.879588,42,442.207283
197.716212,85,443.17133
43.19685,43,443.659258
211.579142,110,444.918011
42.668704,42,445.395832
583.915683,500,451.061177
42.890213,43,451.549267
386.811325,227,454.108776
43.76023,43,454.597
43.309249,42,455.073848
42.501467,43,455.560441
588.135657,500,461.25879
164.136349,85,462.216365
43.914261,42,462.692083
48.035749,44,463.189061
54.806826,47,463.7219
58.775701,56,464.356829
211.537815,110,465.6459
51.548741,44,466.160276
51.433699,47,466.690582
51.803062,46,467.210356
45.188176,43,467.7125
43.925197,42,468.205542
216.538927,104,469.398024
585.504196,500,475.081586
42.664027,41,475.545766
206.585029,108,476.812906
41.268309,42,477.285648
41.888105,42,477.762376
43.406253,42,478.255721
231.10971,113,479.598695
48.61636,47,480.150538
418.915535,176,482.130575
44.704957,42,482.607666
469.418508,342,486.485648
40.935595,43,486.973896
252.258759,131,488.449884
