#{"t_start": 1769532944.2972438, "env_id": "CustomHopper-source-v0"}
r,l,t
41.666295,43,237.270629
42.601324,43,237.757431
44.147412,42,238.229147
43.327728,42,238.752012
206.352341,104,239.930268
43.639385,43,240.41491
440.456945,257,243.315981
44.247272,45,243.823069
48.116163,43,244.311046
253.155151,143,245.936193
41.979856,42,246.418581
251.046747,149,248.100471
43.095508,42,248.575008
279.689024,129,250.034863
252.275737,123,251.434414
41.523323,43,251.923921
45.740246,46,252.439385
43.443252,43,252.92488
268.679201,128,254.367579
45.024361,42,254.841599
52.653863,50,255.403187
517.910384,368,259.559092
45.343338,43,260.042361
178.268688,102,261.20396
204.265519,90,262.237625
55.224799,50,263.111014
249.212628,146,265.210429
271.768819,165,267.110049
46.753416,44,267.610782
45.356804,43,268.097948
293.722943,196,270.338853
590.373165,500,276.010138
416.743118,242,278.744625
207.854205,105,279.935975
43.495406,42,280.412456
289.127358,180,282.454737
443.850588,267,285.48806
270.298238,158,287.31572
41.402752,42,287.798732
136.528617,71,288.599051
41.241038,42,289.069044
41.760802,42,289.561272
41.094158,43,290.047905
44.384216,45,290.555052
44.732554,43,291.039405
42.303152,42,291.550288
41.206507,41,292.06778
42.488288,42,292.544063
171.680549,74,293.390585
206.704752,109,294.627521
42.713488,45,295.1351
246.271735,152,296.846179
256.254155,182,298.899585
48.953068,44,299.395076
45.506433,43,299.876678
399.617656,303,303.329746
44.561026,43,303.816103
296.112777,137,305.482078
410.259456,319,309.116858
211.889346,117,310.435858
43.441499,42,310.911055
52.108231,45,311.420444
48.523302,44,311.919898
42.032793,42,312.391708
334.890887,215,314.815392
49.256066,45,315.390824
326.060535,165,317.25295
330.26583,165,319.126103
45.147339,42,319.601635
44.323314,42,320.073289
220.903361,112,321.334807
95.008599,65,322.072072
370.42309,195,324.307752
301.874069,179,326.335509
273.216671,169,328.243083
50.572932,47,328.771212
52.404533,53,329.364689
237.738996,131,330.869225
5.227775,14,331.026089
81.522403,53,331.621235
336.815029,180,333.680132
229.951672,116,334.999158
42.883691,43,335.492362
44.01877,42,335.977865
48.423505,44,336.477555
245.514895,136,338.008978
42.920681,41,338.476319
42.566642,42,338.953513
43.650601,42,339.42501
41.607732,42,339.910421
42.934593,42,340.397537
43.702714,42,340.880368
170.028793,83,341.829106
236.759416,128,343.307531
43.588621,42,343.783228
53.983285,49,344.336801
51.837406,44,344.836267
42.416178,42,345.316289
56.597474,49,345.872557
88.435184,64,346.599547
45.041273,44,347.10672
44.097453,42,347.591714
43.97304,42,348.068674
337.745723,158,349.876414
290.925306,154,351.622119
53.790358,45,352.133204
42.100225,42,352.607936
378.203823,207,354.954042
42.366208,42,355.431746
42.067244,42,355.905958
44.145719,43,356.401353
44.283559,42,356.987733
233.987354,141,358.599949
53.053949,52,359.240412
46.446703,42,359.753351
47.111939,44,360.267326
219.92822,120,361.681445
264.558652,146,363.376242
44.593626,43,363.869298
43.012964,42,364.355038
213.823894,118,365.713491
43.891278,42,366.197933
46.318441,45,366.708035
48.197391,45,367.218091
44.190191,44,367.719729
42.075263,42,368.208894
54.560949,49,368.772706
44.235953,44,369.272066
44.945667,42,369.759314
44.248916,42,370.243678
43.769613,42,370.724334
42.529538,42,371.208092
54.904244,49,371.764733
507.542304,413,376.818078
42.570458,42,377.303282
53.525327,49,377.870861
46.201627,43,378.358001
41.532935,42,378.846899
52.12088,45,379.489507
48.194856,44,380.130482
305.994146,154,382.32725
208.238637,97,383.685289
218.288015,119,385.478215
42.769268,42,386.102968
206.337391,107,387.473869
157.810303,179,389.707734
350.918569,151,391.45824
203.667775,103,392.632775
3.039098,13,392.781514
46.66731,44,393.280751
47.547463,44,393.783065
213.576671,99,395.028997
317.562896,157,396.896178
48.206023,44,397.412065
43.126094,42,397.929385
227.639209,124,399.375465
206.184996,107,400.668374
55.911606,50,401.27139
48.330016,45,401.811677
46.116059,43,402.32199
43.084978,42,402.823686
42.586695,42,403.340405
44.534652,43,403.859913
74.5479,58,404.61174
259.474576,141,406.2896
45.610684,43,406.79803
592.139497,500,412.824116
231.312818,122,414.274983
585.034766,500,420.361432
43.655138,42,420.873327
45.328265,43,421.409081
44.168547,43,421.931605
42.418155,41,422.437873
226.705496,126,424.044761
77.970299,62,424.924212
346.611983,164,427.030363
46.918877,42,427.61891
290.736652,146,429.484148
45.353948,43,430.007376
213.808693,110,431.362782
50.957023,48,431.940924
43.941787,43,432.461106
43.222236,43,432.96144
222.772414,121,434.383719
323.114613,196,436.635056
41.144023,42,437.111474
42.903785,43,437.599222
238.146818,110,438.84844
45.363832,48,439.392415
41.078214,44,439.887337
43.745979,44,440.392691
200.43816,104,441.584862
197.822692,94,442.65478
42.34861,42,443.126791
42.859344,43,443.612377
41.561752,42,444.08757
214.029802,112,445.368325
43.551125,43,445.857821
41.926141,42,446.332846
93.868658,65,447.070634
40.601691,42,447.550625
42.139117,43,448.039739
40.975615,42,448.51453
41.983548,42,448.992719
99.727692,128,450.438151
208.127511,113,451.717877
584.970201,500,457.422082
256.177292,131,458.895954
44.78255,43,459.384838
588.142491,500,465.035114
40.585057,42,465.548498
8.153022,14,465.718254
43.058306,42,466.205266
271.011164,132,467.71254
59.419198,52,468.31753
206.299147,99,469.455356
42.643542,42,469.933203
41.869596,41,470.393924
41.022567,42,470.86908
321.24985,177,472.895367
41.880048,42,473.373429
210.51035,113,474.654648
141.364474,82,475.579912
236.771749,126,477.049859
43.416566,43,477.536539
93.988725,65,478.292761
43.287675,43,478.813479
43.506541,44,479.33733
45.162922,42,479.821979
128.198813,67,480.592104
53.66644,45,481.097919
43.057337,43,481.578185
261.83922,146,483.226843
52.446602,51,483.808157
83.241321,58,484.46304
42.870962,43,484.95223
44.197263,43,485.438034
301.278009,164,487.30221
600.37933,500,492.947569
220.921568,111,494.250237
52.529284,49,494.803896
590.926371,500,500.516233
59.425525,48,501.068022
45.358169,44,501.569259
42.791519,43,502.054991
46.797594,45,502.563671
288.679993,156,504.323827
200.800857,105,505.50585
41.623474,42,506.049417
59.056436,53,506.777339
43.086057,43,507.307978
40.765687,41,508.006677
41.465895,42,508.709537
197.538119,88,510.000718
44.828349,43,510.670096
588.087964,500,517.778126
90.457177,72,518.727772
44.326544,43,519.413941
161.706856,89,520.740829
265.61841,147,522.753273
278.305665,158,524.831184
42.067802,42,525.36771
42.97398,42,525.953013
49.143779,46,526.53551
375.797641,187,528.893406
43.871193,42,529.398215
43.834402,42,529.940993
43.295558,43,530.505864
254.511182,144,532.234109
40.400185,42,532.737002
41.938804,41,533.259464
589.804862,500,538.963887
289.907327,143,540.575964
384.116536,192,542.748037
462.640098,276,545.862768
54.640812,48,546.42249
46.216606,43,546.911782
44.104694,44,547.408394
48.344,44,547.908848
42.477306,42,548.385386
45.850708,43,548.8705
224.500124,126,550.305269
48.091105,44,550.856437
50.377043,44,551.351837
41.718664,43,551.845153
43.389029,41,552.311663
41.708518,43,552.802587
48.136335,50,553.365868
