#{"t_start": 1769532944.2973099, "env_id": "CustomHopper-source-v0"}
r,l,t
9.78654,18,0.044913
13.54627,19,0.200636
47.694338,53,0.854113
3.996606,10,0.97234
10.716248,20,1.223528
41.288477,43,1.823915
13.721824,19,2.079213
40.267063,42,2.593085
57.383916,59,3.365434
60.503761,61,4.145157
49.770667,51,4.799933
42.37535,44,5.347086
128.678382,97,6.575061
41.737371,43,7.111938
40.395521,43,7.663142
39.544397,42,8.214468
44.102434,45,8.780974
55.339788,46,9.43106
92.707813,61,10.193281
100.017953,66,11.031459
86.76715,50,11.759107
110.609977,70,12.693752
45.986093,44,13.318687
96.578292,60,14.069331
42.859812,43,14.581865
99.277659,60,15.272356
66.119559,55,15.964479
64.79465,60,16.821043
56.287564,47,17.375516
58.781385,52,17.973204
43.286261,43,18.458683
41.508435,43,18.957366
45.333614,45,19.492338
207.536202,109,20.934698
45.138141,46,21.541807
245.718703,116,23.278663
50.770397,48,23.857347
50.25902,47,24.426773
41.741037,43,24.955362
48.341949,46,25.579099
42.570822,43,26.095044
42.14692,43,26.620559
41.970874,42,27.125981
48.185169,46,27.682796
48.092152,46,28.235601
47.600532,44,28.764685
179.042934,81,29.816534
58.358993,53,30.54338
62.518456,51,31.224202
224.772071,98,32.588056
46.738093,43,33.170111
41.73676,42,33.691986
44.442958,44,34.284502
177.608377,84,35.31247
48.09826,43,35.841568
543.222612,500,41.98965
200.655465,102,43.207644
44.804706,42,43.71103
46.677605,45,44.25208
45.508417,45,44.785077
43.329425,42,45.288528
40.313803,42,45.791198
41.08563,42,46.294739
40.544928,42,46.81612
229.881807,110,48.146687
38.958099,43,48.664065
37.885884,43,49.178018
52.702677,51,49.7909
39.706925,43,50.305719
225.68722,129,51.858112
38.129552,43,52.377608
42.542521,42,52.884175
170.574878,75,53.789796
217.686137,127,55.324197
39.918913,42,55.828375
210.195894,116,57.232272
40.342726,42,57.740491
196.078812,111,59.078857
44.209582,42,59.583292
39.045135,42,60.082427
44.593839,44,60.611035
43.571097,43,61.130089
348.998793,189,63.470915
42.347173,42,63.972507
44.684667,42,64.471666
53.211203,46,65.031326
43.712251,45,65.574116
196.408461,102,66.790087
246.589224,128,68.337837
51.048831,50,68.94089
311.309069,144,70.669692
47.145696,44,71.20322
52.065338,55,71.861525
41.995293,43,72.385922
42.134274,43,72.904459
44.720101,42,73.407671
40.173475,42,73.909323
44.635355,45,74.449184
204.451348,88,75.502544
43.751452,43,76.022697
302.391779,149,77.824742
67.621066,58,78.577616
587.115637,500,84.592689
187.645055,100,85.892962
42.998205,43,86.4079
193.31993,109,87.726462
556.306969,500,93.787599
44.283816,43,94.386904
47.099398,48,94.962716
323.073508,201,97.445624
265.744073,164,99.403097
43.814444,43,99.915288
216.835112,120,101.435906
274.25058,163,103.387245
284.073989,174,105.414178
42.243429,43,105.899755
44.395174,42,106.371545
188.884354,100,107.497163
178.161935,80,108.398352
42.621837,42,108.872833
43.065758,43,109.356834
212.656986,118,110.683412
43.293474,43,111.171114
49.924769,46,111.689901
44.466588,43,112.179186
36.785259,43,112.663902
256.043829,150,114.350997
54.421689,48,114.902407
143.109926,57,115.544851
98.324858,125,116.955316
112.134826,71,117.757936
228.371057,149,119.490168
45.359395,49,120.096029
149.605366,68,120.862655
45.372364,45,121.372253
43.400854,45,121.882708
37.406033,42,122.354247
578.461961,500,128.012773
66.675033,98,129.118244
50.251647,50,129.685076
40.903574,44,130.181625
40.29115,45,130.690003
38.330233,43,131.17775
40.037195,45,131.686618
39.97353,43,132.173229
38.884065,42,132.648701
48.493978,45,133.158357
571.360439,500,138.879774
70.479777,53,139.483433
45.017789,44,139.979525
186.013185,92,141.015868
192.368436,111,142.264899
216.591007,93,143.310567
267.107573,156,145.065296
42.776962,42,145.592684
42.10147,43,146.082703
43.198934,42,146.556977
207.450425,111,147.805047
41.768575,46,148.328617
272.021513,156,150.090274
45.263535,43,150.579912
46.083141,44,151.072911
51.007495,48,151.613767
208.18273,121,152.976305
597.350308,493,158.596664
53.187928,49,159.14981
9.372405,15,159.317948
272.467654,136,160.853208
78.497399,62,161.54788
160.895954,80,162.445533
47.051796,44,162.943632
241.64833,111,164.17914
44.78656,43,164.664294
43.960308,43,165.149029
210.451404,126,166.564056
42.918398,42,167.040265
42.196691,42,167.511612
47.189427,44,168.003653
51.403471,45,168.506427
184.166943,89,169.510791
42.405839,42,169.980654
42.379316,42,170.455406
297.31675,140,172.023463
231.817222,97,173.105231
184.086744,81,174.01393
233.251348,132,175.494619
547.154242,500,181.115561
52.031008,45,181.62384
50.916425,45,182.135048
41.824333,42,182.605665
41.677349,42,183.080526
48.836414,45,183.587276
46.006497,44,184.090122
40.279721,44,184.588111
544.153767,500,190.229737
2.432384,32,190.592027
229.117566,126,192.011475
39.014853,44,192.510601
41.9901,46,193.029777
40.845804,44,193.523763
41.172529,44,194.026802
42.869339,43,194.529931
281.880474,189,196.683184
67.552275,52,197.273908
225.649061,141,198.881709
43.101382,42,199.361045
61.875905,55,199.988363
42.665399,45,200.494753
44.727681,43,200.985308
244.015761,142,202.602845
568.987414,500,208.347756
