#{"t_start": 1767949727.7880924, "env_id": "CustomHalfCheetah-source-v0"}
r,l,t
947.137045,1000,15.947985
974.163875,1000,33.886376
1099.038752,1000,51.076118
995.823954,1000,68.175614
1093.604101,1000,85.062243
1167.784857,1000,101.950845
1148.160422,1000,117.718906
1632.761811,1000,133.279451
1614.500654,1000,148.577797
1560.192673,1000,163.624271
1821.880479,1000,179.293974
1817.161942,1000,197.728421
1967.619114,1000,220.312626
1950.500232,1000,241.940274
2015.599333,1000,261.377692
1995.734845,1000,278.424513
2061.770156,1000,295.873878
1981.66591,1000,315.529568
1894.146853,1000,335.06796
2075.72699,1000,353.633415
2027.003023,1000,371.484495
1959.765351,1000,390.31584
2038.752835,1000,409.151308
1940.786476,1000,426.815487
2090.761181,1000,443.521443
2080.266175,1000,468.692319
2166.229422,1000,493.757794
2097.641604,1000,515.587862
2553.524895,1000,541.292071
2748.889621,1000,566.842271
2379.72828,1000,592.496434
2113.331206,1000,616.137649
2148.650767,1000,640.715963
2176.917515,1000,665.420903
2555.89351,1000,689.105413
2875.147527,1000,713.118586
2710.089052,1000,737.070772
3042.254717,1000,761.815073
2563.006787,1000,786.692115
3303.559963,1000,810.690007
2254.127161,1000,835.258788
3035.488181,1000,860.077168
3191.030786,1000,884.111515
3396.88039,1000,908.352566
3616.673472,1000,933.034026
3661.413254,1000,956.845998
3788.193687,1000,980.822236
4043.209003,1000,1004.023155
4079.799086,1000,1028.194532
4110.644845,1000,1053.119321
4150.929837,1000,1077.986605
4154.936339,1000,1104.220543
3991.834085,1000,1128.128333
4122.537996,1000,1153.685877
4392.927246,1000,1178.419599
4648.519699,1000,1204.695956
4437.927992,1000,1232.286976
4476.406911,1000,1261.702454
4471.586822,1000,1287.800552
4696.646844,1000,1308.640634
4648.356867,1000,1326.374935
4586.26545,1000,1352.018436
4526.048933,1000,1377.500666
4896.995239,1000,1403.379941
4650.817167,1000,1424.78515
4873.982604,1000,1439.890769
4756.025295,1000,1456.359366
4809.838216,1000,1474.314523
4831.191512,1000,1495.319802
4725.173254,1000,1518.234601
4644.374406,1000,1542.19287
4841.938375,1000,1559.728162
4918.422687,1000,1578.059375
4840.127424,1000,1598.471607
4803.797202,1000,1616.108045
4691.631298,1000,1635.520143
4846.902749,1000,1654.149805
4682.076933,1000,1670.980134
4981.435796,1000,1692.092907
4842.350538,1000,1713.06207
4907.985805,1000,1733.182065
4797.346591,1000,1750.212653
4924.75721,1000,1769.77123
4756.800004,1000,1794.297798
5036.841728,1000,1820.59546
5203.391385,1000,1846.912464
5017.042615,1000,1890.244373
5192.009855,1000,1936.696023
5303.690146,1000,1985.149241
5054.211514,1000,2030.545459
5069.348687,1000,2075.403811
5172.314563,1000,2120.613326
5204.791154,1000,2166.361567
4960.926846,1000,2578.032365
5116.265432,1000,2624.446532
4987.563667,1000,2670.673905
5290.09663,1000,2716.768696
5166.000186,1000,2762.885937
5054.695798,1000,2809.00636
5130.780316,1000,2855.616056
5354.72914,1000,2901.448724
5162.263125,1000,2948.459
5034.645416,1000,2994.424691
5153.035997,1000,3040.041302
5256.823767,1000,3085.870778
5204.442481,1000,3132.336915
5422.949763,1000,3181.828261
5354.09952,1000,3229.16049
5229.38999,1000,3279.487893
5239.493052,1000,3327.309604
5304.14495,1000,3380.428958
5311.656201,1000,3432.819132
5383.169453,1000,3487.457536
5361.465472,1000,3548.429842
5391.485349,1000,3602.970502
5560.895409,1000,3651.408523
5463.478408,1000,3698.416561
5414.92847,1000,3748.556196
5393.696274,1000,3793.768482
5441.441195,1000,3841.373474
5517.78744,1000,3889.545805
5780.458806,1000,3937.80319
5417.470793,1000,3986.428589
5474.329826,1000,4034.461474
5556.627451,1000,4082.590342
5449.183114,1000,4130.528836
5536.830275,1000,4179.069465
5609.441427,1000,4225.815147
5844.585903,1000,4271.741472
5459.232517,1000,4294.752341
5532.05695,1000,4310.934828
5712.036601,1000,4325.770532
5484.242662,1000,4349.905566
5803.239823,1000,4367.049204
5624.591448,1000,4384.63669
5569.65224,1000,4399.667412
5874.894301,1000,4414.65521
5745.421676,1000,4429.521299
5726.68527,1000,4446.343622
5703.523376,1000,4467.445548
5516.562362,1000,4507.709877
5805.628937,1000,4553.865944
5674.37236,1000,4599.856433
5721.406213,1000,4646.360301
5680.994753,1000,4692.320629
6077.691242,1000,4738.129158
5643.450991,1000,4783.996538
6137.434144,1000,4829.744439
5978.587716,1000,4876.268259
5953.747634,1000,4922.068248
6006.023506,1000,4967.780934
5983.12753,1000,5013.742576
6009.137263,1000,5059.705967
5820.713171,1000,5105.468348
6241.145108,1000,5151.619783
6017.357315,1000,5197.741514
6169.137185,1000,5243.798148
5915.848789,1000,5289.837382
6211.313486,1000,5335.682975
6107.181132,1000,5381.897298
6139.59669,1000,5427.828118
6143.204691,1000,5474.085979
6266.488874,1000,5519.566088
6471.019415,1000,5565.583127
6412.895232,1000,5611.630264
6454.648924,1000,5657.503333
6359.453188,1000,5704.197727
6385.307423,1000,5731.774808
6284.26322,1000,5747.315481
6242.990259,1000,5761.51362
6662.991704,1000,5775.893493
6353.555955,1000,5790.793354
6865.882918,1000,5805.598467
6402.225027,1000,5820.57522
6714.294904,1000,5835.432894
6500.731377,1000,5850.325463
6417.142778,1000,5865.169769
6754.101935,1000,5879.995686
6605.92202,1000,5895.056639
6828.89283,1000,5909.827788
6648.756876,1000,5926.292372
6510.420545,1000,5957.554296
6514.836562,1000,6002.848444
6813.230764,1000,6047.86573
6832.404615,1000,6092.756114
6895.579902,1000,6138.183851
6878.242047,1000,6183.829319
6953.244445,1000,6229.242943
6971.760779,1000,6274.615281
7117.280849,1000,6320.090707
6982.124897,1000,6366.614091
6672.904981,1000,6414.461077
7068.398154,1000,6462.411654
6951.533555,1000,6510.070508
6799.758391,1000,6558.091902
6937.31804,1000,6606.080452
7031.349479,1000,6653.705278
6905.035486,1000,6701.374287
6995.381863,1000,6749.230533
7006.828299,1000,6797.033393
6974.565461,1000,6845.142575
6993.784632,1000,6892.922416
7245.246742,1000,6940.723441
7187.045654,1000,6988.778505
7111.15462,1000,7036.639871
7243.559338,1000,7084.668764
6998.143577,1000,7132.464009
7081.534127,1000,7180.378242
7061.524433,1000,7228.308692
7108.02051,1000,7276.217066
7155.270261,1000,7323.994958
7243.86484,1000,7374.108546
7128.738949,1000,7432.740681
7256.600097,1000,7456.181679
7283.146654,1000,7478.549351
7278.19063,1000,7501.872189
7129.977372,1000,7523.836653
7261.414213,1000,7546.077754
7053.292706,1000,7568.369615
7307.705957,1000,7590.049622
7304.49283,1000,7612.087215
7320.644524,1000,7634.878232
