#{"t_start": 1769539876.598283, "env_id": "CustomHopper-source-v0"}
r,l,t
8.098681,17,0.055157
4.864464,12,0.154757
4.757438,14,0.337422
3.629637,15,0.539101
10.545395,14,0.705877
29.368438,27,1.053918
10.466343,19,1.28577
14.66679,24,1.582335
11.521014,17,1.795071
65.366507,40,2.374917
20.207005,44,2.905914
86.15699,46,3.45335
96.418545,69,4.277249
62.957744,38,4.731758
120.553125,60,5.445004
139.438699,71,6.284876
206.488054,99,7.590496
182.102527,90,8.745532
223.127644,107,10.173782
196.926837,95,11.344215
171.209209,86,12.387183
194.155901,97,13.577681
211.580194,107,14.941954
229.559503,112,16.308374
195.278231,92,17.449539
200.233981,94,18.586887
204.084402,96,19.725845
216.471746,103,20.943291
209.410652,90,22.053093
207.990518,96,23.198742
234.336598,98,24.355258
216.51191,101,25.547991
236.803257,103,26.762491
197.008878,98,27.9507
238.473788,115,29.323606
222.014508,107,30.634134
230.279512,97,31.771077
224.528577,96,32.910334
221.475717,97,34.061335
209.008955,102,35.26236
203.604671,98,36.414238
196.789622,99,37.578491
244.356923,102,38.816939
266.468066,107,40.404512
267.733455,109,41.702048
254.38194,107,42.978464
198.118002,88,44.041621
196.554108,89,45.084211
231.852338,100,46.258795
205.74149,101,47.450065
236.377069,102,48.680843
239.244705,99,49.898285
212.818074,105,51.132016
232.465654,108,52.498192
298.864935,121,53.949465
263.918863,114,55.296028
245.659961,117,56.718811
278.509652,118,58.114679
255.022484,117,59.504516
313.142183,124,60.956092
306.546473,122,62.390112
257.745776,106,63.665441
279.858307,117,65.097608
299.507159,122,66.531602
362.241352,138,68.164006
345.940154,133,69.734859
381.870546,150,71.500136
377.366225,144,73.198956
368.602202,147,74.942164
382.237774,143,76.616706
354.163807,136,78.323047
384.752259,141,79.993395
346.160177,129,81.509811
331.412638,125,82.980182
346.997322,133,84.571459
352.837749,133,86.137998
419.606081,143,87.825112
377.824884,134,89.424474
383.925066,134,91.046172
380.050283,131,92.588707
385.480327,147,94.343323
367.15669,138,95.963852
395.964025,135,97.549011
403.147677,135,99.163866
404.053531,141,100.824043
336.080518,134,102.417573
457.487293,154,104.314203
340.854869,134,105.90551
308.509813,126,107.381064
480.407757,154,109.220503
511.771623,172,111.240118
430.495025,155,113.050739
535.590679,165,115.012987
575.01295,186,117.264764
680.2943,225,119.923649
556.258045,178,122.018377
517.698162,164,123.960244
555.502213,197,126.277501
757.990358,246,129.190899
694.054701,223,131.877283
783.407838,240,134.721718
539.7127,188,136.96818
594.572224,181,139.133324
910.529587,285,142.475337
794.509159,249,145.415961
796.077238,235,148.183062
758.909913,234,151.055693
599.952654,181,153.191977
613.709483,203,155.594637
779.509282,235,158.361613
606.846226,191,160.622518
773.589381,243,163.484086
1511.475558,493,169.36055
1116.538443,378,173.79044
1459.727075,500,179.687249
1516.378775,500,185.570129
678.766443,219,188.197305
685.338375,206,190.634458
655.192425,203,193.019331
597.906098,185,195.216944
661.454453,202,197.588709
710.133993,216,200.155611
688.468739,211,202.630982
677.613029,207,205.096162
715.567841,219,207.732921
679.769732,206,210.170462
736.458113,217,212.723282
813.762899,240,216.134824
813.982903,243,219.238592
725.200766,222,221.951182
811.839568,242,224.868486
907.266173,283,228.375716
1542.521612,467,234.075699
1609.840654,479,240.729838
1029.560695,313,244.419836
1056.942448,313,248.123658
1556.926348,500,254.128478
1467.856779,422,259.13142
1179.991303,346,263.232386
1336.160399,405,268.032265
1662.168354,500,273.987977
1464.569006,429,279.247821
1511.186352,500,285.176374
1050.27794,325,289.020447
1218.065874,368,293.373821
1128.261218,336,297.342946
1680.834174,500,303.301897
1575.915929,500,309.178932
1342.085935,397,313.862289
1648.304055,492,319.656782
1190.776721,355,323.838079
1678.163012,492,329.684207
1232.194757,363,333.982142
1393.008161,406,338.781633
1539.848991,439,344.058249
1550.699794,500,349.994904
1578.42839,500,355.978042
1570.890042,500,361.844605
1547.485881,500,367.765685
1540.415148,454,373.101546
1536.369852,500,378.984586
1552.127972,500,384.909127
1561.168091,500,390.744042
1537.882984,500,396.612343
1499.543287,500,402.503507
1609.769789,500,408.430983
1537.539054,500,414.353647
1533.725414,500,420.247665
1576.349433,500,426.093345
1646.419987,500,431.964332
1547.930932,500,437.838838
1651.005518,500,443.733293
1365.853841,392,448.397439
1591.89521,500,454.327374
1626.056804,500,460.209425
1628.789806,500,466.090257
1546.936985,427,471.074662
1625.416807,465,476.62985
1476.479941,417,481.549902
1287.174375,362,485.814265
1587.116874,449,491.100031
1571.004765,500,496.98712
1699.301027,477,502.652863
1711.843896,500,508.548662
1640.62933,500,514.448936
1531.877607,500,520.368746
1310.55379,373,524.806945
1467.60429,409,529.74981
1319.911268,372,534.144924
1605.634846,500,540.042132
1649.014092,500,545.927814
1464.215464,397,550.605353
1640.374308,500,556.538332
1574.785776,500,562.440724
1811.580258,497,568.287347
1351.760443,389,572.861482
1605.404048,500,578.742738
1633.100984,500,584.674087
1760.152717,500,590.576927
1587.373023,500,596.455541
1669.013213,500,602.330422
1653.295271,461,607.758522
1751.732079,500,613.70275
1558.536809,500,619.583812
1628.881321,500,625.472012
