#{"t_start": 1767631407.558092, "env_id": "CustomHopper-source-v0"}
r,l,t
7.574644,11,0.734811
13.583894,16,0.813271
8.615246,14,0.913374
3.337185,9,0.976588
7.16488,10,1.048613
36.411751,27,1.231238
115.985008,62,1.674153
12.883909,18,1.814906
26.744267,26,1.999942
49.437133,71,2.545898
4.324704,8,2.66376
14.55757,20,2.871134
107.532155,69,3.349366
21.534489,20,3.489394
138.646697,70,4.054986
5.824845,15,4.156016
21.456697,24,4.319412
62.655959,38,4.581986
14.147351,15,4.684875
51.688853,80,5.233537
132.762559,64,5.667562
90.016399,65,6.152311
178.35863,85,6.761104
131.64014,71,7.291649
170.399505,82,7.881333
82.436121,47,8.219672
163.281376,86,8.832081
53.073908,31,9.057847
286.691376,131,9.940619
322.589114,143,10.904295
348.126714,153,11.944797
306.505623,125,12.80457
304.369038,132,13.682622
288.215757,127,14.552703
316.015129,117,15.35132
274.074255,118,16.146023
280.145105,109,16.886423
300.179237,119,17.687257
314.120086,118,18.464051
319.615355,126,19.311766
350.37889,131,20.173695
346.654091,127,21.025056
364.051489,136,21.917961
382.66346,136,22.811242
357.680753,133,23.700043
348.423409,132,24.570568
371.532787,127,25.419425
370.829218,138,26.326946
354.027286,135,27.222686
365.180383,127,28.067321
369.583901,128,28.918229
385.126288,134,29.8262
376.319944,130,30.687533
365.207952,127,31.53458
390.910905,141,32.466754
351.712629,126,33.300473
373.266788,128,34.15858
358.964119,125,34.982785
364.597922,126,35.827391
368.378673,134,36.713258
350.499903,123,37.526374
380.251471,133,38.415087
363.722876,126,39.255329
368.519075,129,40.113877
379.024523,149,41.094689
339.220314,130,41.956068
352.806952,133,42.840464
391.292865,139,43.984304
374.967451,133,44.95608
359.491499,124,45.850085
363.441656,126,46.695702
403.459582,135,47.593148
510.349172,191,48.870278
179.476838,83,49.441439
466.92249,175,50.730038
459.125837,159,51.778962
384.582414,129,52.643944
549.257793,181,53.839732
324.135293,131,54.750904
373.874422,124,55.657541
389.560224,131,56.522125
364.815738,127,57.369292
380.53529,134,58.253361
502.117611,166,59.365818
379.61386,128,60.27377
369.00621,126,61.165628
385.212695,131,62.038311
382.198792,131,62.98284
383.144205,134,63.888076
403.121669,137,64.799985
373.680693,131,65.691167
298.244598,111,66.525451
407.650239,139,67.49835
388.504962,136,68.401957
260.512269,104,69.108856
363.036157,133,70.009638
386.225714,131,70.87813
161.255519,77,71.393199
369.002197,131,72.286603
232.11808,95,72.915186
298.390505,115,73.669642
166.128861,78,74.218321
419.870245,141,75.151387
430.585084,144,76.120706
321.1546,120,76.942976
276.526643,107,77.650917
388.792995,133,78.540447
419.674585,138,79.46652
183.243915,81,80.016295
353.48728,141,80.993131
466.342263,155,82.13657
460.928585,154,83.170478
405.529795,135,84.223237
498.496065,161,85.306137
389.731635,131,86.221068
420.743634,136,87.228522
372.39923,125,88.064919
371.293357,123,88.893108
445.178606,140,89.852843
375.616902,126,90.711252
368.867779,124,91.640034
379.646286,128,92.567071
377.681945,129,93.449035
375.304991,127,94.291318
407.02626,138,95.217301
493.093308,150,96.209626
364.038557,124,97.033658
482.869514,150,98.041128
507.116844,157,99.08799
513.102814,159,100.196108
368.884347,125,101.103266
382.249453,128,102.005136
369.041093,125,102.828756
360.396661,123,103.659318
376.223791,127,104.518228
364.73044,124,105.350632
365.287164,124,106.178696
420.571518,134,107.066086
442.606412,142,108.016188
376.48766,128,108.863633
368.323376,125,109.693779
