#{"t_start": 1767631407.558078, "env_id": "CustomHopper-source-v0"}
r,l,t
8.032637,18,0.738186
5.724197,14,0.849547
10.999917,23,1.013566
8.466078,11,1.091543
129.978036,77,1.622917
8.529318,12,1.725334
10.440925,22,1.884624
27.667576,32,2.114326
15.251178,29,2.326096
4.328648,14,2.44635
79.281753,45,2.910262
7.145572,10,2.97763
12.413261,24,3.141585
15.372625,24,3.30909
4.304024,11,3.385754
10.272616,34,3.647353
92.586856,94,4.348607
25.401319,26,4.524986
11.498129,13,4.615232
11.297123,16,4.727403
129.462095,65,5.170632
7.054029,36,5.415584
3.897298,31,5.626967
116.99259,63,6.095249
81.288917,45,6.420903
225.184257,108,7.209091
52.238759,32,7.44127
164.213191,82,8.029356
107.420064,55,8.430913
56.332153,32,8.657709
123.605659,91,9.302324
191.848188,99,9.963882
333.673806,147,10.955426
319.929686,130,11.827317
231.485898,114,12.617952
347.532219,127,13.465282
288.938948,112,14.230269
340.453495,143,15.18653
302.835349,120,16.007655
270.768453,110,16.75355
292.320258,108,17.493092
311.005935,121,18.290785
321.317158,117,19.075819
337.431867,125,19.9004
299.903353,116,20.665155
342.614795,130,21.535581
373.534571,134,22.414583
368.665097,132,23.29456
366.775071,135,24.186184
149.621495,75,24.683221
363.433709,135,25.584836
371.612392,135,26.470333
362.095218,131,27.343243
380.476039,130,28.204736
364.632536,127,29.050485
373.551748,130,29.931568
362.050149,128,30.779618
377.275678,130,31.646398
360.190106,126,32.480769
389.36316,138,33.39322
367.947553,127,34.244189
363.260493,127,35.081496
391.642553,142,36.031477
363.64344,126,36.864415
369.580138,139,37.789189
347.538139,123,38.610692
360.547367,126,39.444642
370.728394,128,40.297987
339.534471,119,41.080868
347.591966,135,41.982076
327.410432,130,42.840478
395.184604,135,43.957538
384.612067,130,44.904932
354.621027,124,45.803088
387.524298,133,46.695716
403.670239,136,47.599711
329.099825,137,48.517794
371.707931,128,49.388503
395.952048,133,50.3581
411.583681,154,51.417678
373.351137,126,52.250496
399.787797,136,53.161729
376.930755,126,53.996328
373.028219,129,54.912359
340.186033,117,55.753951
377.174171,130,56.612722
376.149605,133,57.499705
343.70964,128,58.343031
408.538125,143,59.292223
404.039309,138,60.273789
386.906627,131,61.20308
394.919494,133,62.117247
391.41139,134,63.054483
398.683243,139,63.992579
402.500476,136,64.897616
382.024341,131,65.798848
392.160684,136,66.808158
395.93861,137,67.749417
284.457609,108,68.462768
409.402316,139,69.398965
375.961571,132,70.292238
373.250535,131,71.165551
395.071822,135,72.089077
393.273077,134,72.974058
383.698752,138,73.892628
270.336263,109,74.636713
342.155729,121,75.43941
398.043508,135,76.36967
442.151911,158,77.420811
429.780912,141,78.362936
387.830522,134,79.250087
508.29607,183,80.492843
456.590454,148,81.564991
39.221252,23,81.739282
636.746019,201,83.123738
382.28156,129,84.131397
477.235947,158,85.198468
23.130179,22,85.349645
390.671482,130,86.259689
407.588039,135,87.255161
397.765094,131,88.131703
376.329824,126,88.977668
431.823904,140,89.938869
371.225885,126,90.808132
373.488558,125,91.74293
378.86292,128,92.659136
392.659592,131,93.554984
367.476511,124,94.379356
463.206595,146,95.360301
359.783822,123,96.169225
366.389935,123,96.987083
498.039414,155,98.026417
448.16384,144,98.982882
492.921903,151,99.99029
376.415275,127,100.943877
404.34009,133,101.893899
358.740639,123,102.710494
387.089556,131,103.593895
357.986297,122,104.418892
374.296264,127,105.270633
360.472015,123,106.092918
358.689846,128,106.940877
377.724258,127,107.791697
366.541799,124,108.613183
370.190674,125,109.43945
353.216963,122,110.272932
391.382932,133,111.175716
371.310455,126,112.020172
364.954587,126,112.857868
385.858888,131,113.728483
370.731384,128,114.588357
367.989486,128,115.436149
393.910184,134,116.328601
408.552661,137,117.235947
379.27862,130,118.096864
400.005701,136,119.007893
461.657646,146,120.028029
539.711388,162,121.21812
540.823489,163,122.299603
545.390827,159,123.419665
388.587354,129,124.46927
597.03041,178,125.900993
549.493245,180,127.383224
605.508546,180,128.694327
469.327351,143,129.590877
601.12236,182,131.143698
563.790933,189,132.520594
602.880255,186,133.951157
606.1294,191,135.643822
593.396187,189,136.894276
649.163439,201,138.152922
626.180877,193,139.377834
602.799782,186,140.648233
670.924995,212,142.054944
617.028335,195,143.480174
626.972384,191,144.717436
700.372,243,146.27242
807.201029,238,147.81741
846.952665,249,149.417596
349.147933,129,150.290129
543.070561,168,151.397703
291.181134,120,152.14839
703.549254,213,153.523851
810.301822,266,155.213601
387.825245,135,156.057542
787.541928,271,157.76861
782.126892,260,159.425182
674.069508,238,160.982203
598.433464,254,162.579637
942.133524,321,164.718232
580.333231,180,165.869204
459.449822,164,166.881591
912.540326,293,168.699605
1490.49088,500,171.787245
1276.271714,407,174.308609
1251.935157,370,176.652233
1213.83237,391,179.158738
1207.946376,379,181.511833
681.909709,242,183.06459
1321.536863,406,185.601065
1026.609477,305,187.483727
1035.552708,316,189.432877
1310.800718,376,191.78577
987.914723,298,193.64832
1224.727073,376,196.033162
981.840295,298,197.872669
1364.458381,409,200.389785
1088.23627,320,202.356452
1013.00033,281,204.094071
1249.399096,379,206.500452
962.266332,310,208.444936
1234.266482,366,210.71338
1528.557404,500,213.82677
1288.176463,398,216.43727
1623.721222,500,219.533824
1609.502471,500,222.600246
753.261819,235,224.038517
1284.25548,392,226.485068
1118.874424,331,228.507966
1530.957486,500,231.573171
1487.631457,500,234.642635
1439.104257,500,237.717471
1421.647697,500,240.781297
1429.862331,500,243.906405
1479.85817,500,246.98853
1470.627148,500,250.069235
1346.279407,500,253.135556
1506.913301,500,256.276822
1557.991981,500,259.418008
974.307829,307,261.339296
1504.163763,431,263.984309
1561.857222,463,266.883684
1048.319839,311,268.778171
1433.026409,412,271.310305
1485.765391,441,274.039126
1580.883095,458,276.86098
754.178348,243,278.367409
1270.21332,359,280.583623
1280.589628,386,283.000469
998.895737,300,284.862441
1672.480632,500,287.950691
1263.862248,370,290.244333
1029.474119,302,292.088324
1050.287735,301,293.932878
814.261898,238,295.395078
1280.020094,356,297.597815
926.726273,260,299.211096
917.026435,259,300.868807
1269.700461,358,303.278831
1122.114985,315,305.316019
1623.750496,500,308.552085
1242.425197,365,310.808671
1323.135977,374,313.127124
979.844379,275,314.842181
897.209176,255,316.459557
1040.377763,298,318.305788
998.580034,279,320.033707
1537.377693,426,322.644366
1491.71998,421,325.223577
1499.58829,421,327.814089
1307.913025,370,330.093519
1428.836929,407,332.60596
1256.185226,356,334.815811
1404.002208,394,337.226297
1514.118847,430,340.014513
1452.596466,407,342.5375
1563.762408,446,345.329054
1434.626793,410,347.872979
1356.659679,389,350.266434
1501.74416,418,352.823517
1812.385718,500,355.895534
1704.364331,478,358.843459
969.651665,272,360.509798
1308.764665,367,362.774072
1527.667541,500,365.893904
1568.84186,438,368.595011
1755.309609,494,371.633111
1762.510112,500,374.709947
1023.564082,294,376.53583
1573.111463,439,379.373027
1000.592258,273,381.285061
1725.841091,487,384.37464
990.573141,277,386.097953
1268.068962,348,388.250722
1432.92386,400,390.744763
930.534167,259,392.38552
953.751576,268,394.096843
1322.215728,374,396.413401
1432.21697,398,398.858532
